"TERM : 1154","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2014-2015","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","","","","","",""
"BUS","College Total","11825","3.382","37.5","26.2","21.8","7.6","4.8","0.9","0.4","0.5","",".","0.2","",".","0.0","0.1","0.0","0.1","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"BUS","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","23","3.184","47.8","17.4","13.0","13.0","4.3",".","4.3",".","",".",".","",".",".",".",".",".","."
"Sophomore","","1114","3.161","25.0","25.0","29.4","10.1","8.3","1.7","0.4",".","",".","0.1","",".",".",".",".",".","."
"Junior","","3078","3.229","27.1","27.8","25.4","10.8","7.0","1.3","0.5",".","",".","0.1","",".",".",".","0.1",".","0.0"
"Senior","","4695","3.382","36.5","25.6","22.5","8.5","5.0","0.7","0.4","0.4","",".","0.3","",".",".","0.1","0.0",".","."
"Undergraduates","","8910","3.303","31.8","26.3","24.4","9.5","6.1","1.0","0.5","0.2","",".","0.2","",".",".","0.0","0.0",".","0.0"
"Special","","240","3.126","27.5","18.3","25.8","12.5","6.3","3.8","0.8","4.2","",".",".","",".",".",".",".","0.8","."
"Graduate","","2644","3.697","57.5","26.7","13.0","1.1","0.2","0.0",".","1.0","",".","0.0","",".","0.1","0.1",".","0.3","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 3","","27","3.646","51.9","33.3","14.8",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","31","3.696","58.1","29.0","12.9",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","College Total","11825","3.382","37.5","26.2","21.8","7.6","4.8","0.9","0.4","0.5","",".","0.2","",".","0.0","0.1","0.0","0.1","0.0"
