"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"699","063","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","080","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","092","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","095","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","096","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","098","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","099","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","266","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","38","3.936","65.8","7.9",".",".",".",".",".","15.8",".",".",".","5.3","5.3",".",".","."
"702
Grad Cooperative Educ Program","001","","17","",".",".",".",".",".",".",".",".",".","88.2",".",".",".",".",".","."
"711","001","","26","3.635","42.3","42.3","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"711","003","","7","3.083","14.3",".","57.1","14.3",".",".",".",".",".",".",".",".","14.3",".",".","."
"Dynamcs& Control-AC Drives","Course Total","","33","3.531","36.4","33.3","24.2","3.0",".",".",".",".",".",".",".",".","3.0",".",".","."
"713","001","","20","3.526","35.0","35.0","20.0","5.0",".",".",".",".",".",".",".",".","5.0",".",".","."
"713","003","","14","3.125","14.3",".","64.3","7.1",".",".",".",".",".",".",".",".","14.3",".",".","."
"Electrmgntc Dsgn-AC Machins","Course Total","","34","3.371","26.5","20.6","38.2","5.9",".",".",".",".",".",".",".",".","8.8",".",".","."
"714
Utilty Appl-Powr Electroncs","001","","19","3.816","63.2","36.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"724
Waves&Instabilities-Plasmas","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"739
Adv Automation & Robotics","003","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"743
High-Powr Diode Lasers&Amps","001","","16","3.906","87.5","6.3","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"744
Microwave Circuits&Devices","001","","10","4.000","90.0",".",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"752
Adv Computer Architecture I","001","","21","3.400","38.1","9.5","38.1","9.5",".",".",".",".",".",".",".",".",".",".","4.8","."
"755
VLSI Systems Design","001","","22","3.850","63.6","27.3",".",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"757
Adv Computr Architecture II","001","","46","3.568","26.1","56.5","13.0",".",".",".",".","4.3",".",".",".",".",".",".",".","."
"790","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","015","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","025","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","031","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","035","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","036","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","045","","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"790","046","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","048","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","051","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","052","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","061","","2","***","","","","","","","","","",".",".",".",".",".",".","."
