"Rsch in Women's/Gender Studies","900
001","12","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"History of Sexuality","938
001","5","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Smnr:Topic-Gen & Women Studies","950
001","8","3.929","75.0","12.5",".",".",".",".",".",".",".","",".",".","",".","12.5",".",".","."
"Research & Thesis","990
015","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"GEN&WS
963","Dept. Total","1262","3.552","46.6","29.2","13.1","4.0","2.7","0.6","0.7","0.6","",".","1.0","",".","0.2","1.3",".","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","48","3.196","25.0","29.2","18.8","8.3","12.5","2.1",".",".","",".","4.2","",".",".",".",".",".","."
"Sophomore","","262","3.550","43.5","33.6","11.1","3.8","3.1","1.1",".",".","",".","3.1","",".",".","0.8",".",".","."
"Junior","","376","3.575","47.3","32.2","12.2","4.3","0.8","0.3","1.1",".","",".","0.5","",".",".","1.3",".",".","."
"Senior","","516","3.542","47.9","26.6","14.9","3.9","3.3","0.4","1.0","0.4","",".","0.2","",".",".","1.6",".",".","."
"Undergraduates","","1202","3.541","45.8","30.0","13.4","4.2","2.8","0.6","0.7","0.2","",".","1.1","",".",".","1.2",".",".","."
"Special","","13","3.542","30.8","38.5","23.1",".",".",".",".",".","",".",".","",".",".",".",".","7.7","."
"Graduate","","47","3.920","70.2","8.5","2.1",".",".",".",".","10.6","",".",".","",".","4.3","4.3",".",".","."
"","Dept. Total","1262","3.552","46.6","29.2","13.1","4.0","2.7","0.6","0.7","0.6","",".","1.0","",".","0.2","1.3",".","0.1","."
