"FOOD SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"390
FOOD SCI","","","","","","","","","","","","","","","","","","","",""
"Research","Course Total","42","",".",".",".",".",".",".",".","52.4",".",".","",".","47.6",".",".",".","."
"FOOD SCI
390","Dept. Total","543","3.096","23.4","18.6","16.9","6.8","8.3","2.4","0.6","11.8","0.2","6.8","",".","3.7","0.6",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"390
FOOD SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","7","",".",".",".",".",".",".",".",".",".","100.0","",".",".",".",".",".","."
"Sophomore","","30","2.500",".","3.3","3.3","10.0",".","3.3",".",".",".","80.0","",".",".",".",".",".","."
"Junior","","87","3.127","25.3","29.9","21.8","4.6","6.9","3.4","1.1",".",".","5.7","",".",".","1.1",".",".","."
"Senior","","307","3.028","26.1","22.1","22.5","9.4","12.1","2.9","0.7","3.3",".","0.3","",".",".","0.7",".",".","."
"Undergraduates","","431","3.040","23.7","22.0","20.6","8.4","10.0","3.0","0.7","2.3",".","8.6","",".",".","0.7",".",".","."
"Special","","9","3.316","22.2","22.2","11.1","11.1","11.1",".",".","11.1","11.1",".","",".",".",".",".",".","."
"Graduate","","103","3.833","22.3","3.9","1.9",".","1.0",".",".","51.5",".",".","",".","19.4",".",".",".","."
"","Dept. Total","543","3.096","23.4","18.6","16.9","6.8","8.3","2.4","0.6","11.8","0.2","6.8","",".","3.7","0.6",".",".","."
