"L&S","","","","","","","","","","","","","","","","","","","","","",""
"RELIGIOUS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","",""
"RELIG ST
856","Dept. Total","351","3.485","42.2","32.5","12.5","4.6","3.1","0.3","1.7","1.1","",".",".","",".","",".","1.4",".","0.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"856
RELIG ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","35","3.574","37.1","40.0","17.1","2.9",".",".",".",".","",".",".","",".","",".","2.9",".",".","."
"Sophomore","","105","3.598","45.7","40.0","7.6","1.0","1.9","1.0","1.0",".","",".",".","",".","",".","1.9",".",".","."
"Junior","","70","3.617","45.7","32.9","14.3","2.9","1.4",".",".",".","",".",".","",".","",".","2.9",".",".","."
"Senior","","137","3.331","40.1","25.5","14.6","8.8","5.1",".","3.6","1.5","",".",".","",".","",".",".",".","0.7","."
"Undergraduates","","347","3.491","42.7","32.9","12.7","4.6","2.9","0.3","1.7","0.6","",".",".","",".","",".","1.4",".","0.3","."
"Special","","3","***","","","","","","","","","","",".","",".","",".",".",".","33.3","."
"Graduate","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","351","3.485","42.2","32.5","12.5","4.6","3.1","0.3","1.7","1.1","",".",".","",".","",".","1.4",".","0.6","."
