"TERM : 1154","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2014-2015","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"ALS","College Total","11094","3.283","39.4","15.3","18.6","6.7","7.6","1.8","0.6","5.4","0.0","1.2","0.0","2.5","0.5","0.1","0.2","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"ALS","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","462","2.990","27.9","17.1","23.6","10.2","13.6","5.0","0.6",".",".","1.7",".",".","0.2",".",".","."
"Sophomore","","1272","3.215","39.4","17.1","20.7","9.1","7.4","2.8","0.8",".",".","2.4",".",".","0.2","0.2",".","."
"Junior","","2167","3.222","38.9","16.0","22.3","8.7","9.8","2.1","0.9","0.0",".","0.9","0.0",".","0.4","0.0",".","."
"Senior","","4993","3.278","40.9","17.6","21.2","7.4","9.2","1.8","0.7","0.4",".","0.2",".","0.1","0.4","0.0","0.0","0.1"
"Undergraduates","","8894","3.240","39.5","17.1","21.5","8.1","9.3","2.2","0.8","0.2",".","0.8","0.0","0.1","0.3","0.0","0.0","0.0"
"Special","","269","3.381","38.3","17.1","21.2","7.8","4.1","0.4","0.4","4.5","0.7","0.4",".",".","1.1","1.1","3.0","."
"Graduate","","1918","3.751","38.9","6.9","4.8","0.4","0.3","0.1",".","29.6","0.1","3.1",".","14.3","1.0","0.1","0.4","."
"Prof Yr 1","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 2","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 3","","8","4.000","87.5",".",".",".",".",".",".",".",".",".",".","12.5",".",".",".","."
"Prof Yr 4","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Professionals","","16","3.813","75.0","6.3","6.3",".",".",".",".","6.3",".",".",".","6.3",".",".",".","."
"","College Total","11097","3.283","39.4","15.3","18.6","6.7","7.6","1.8","0.6","5.4","0.0","1.2","0.0","2.5","0.5","0.1","0.2","0.0"
