"TERM : 1154","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2014-2015","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","157255","3.316","40.9","18.8","17.0","6.4","5.6","1.5","0.8","5.1","0.0","1.4","0.0","0.8","0.5","0.1","0.2","0.1"
"University of Wisconsin-Madison","","# Grades Ave","","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","8449","3.029","30.0","19.5","20.5","11.1","11.5","3.9","1.7","0.0",".","1.3","0.1",".","0.3","0.0","0.0","0.0"
"Sophomore","","26445","3.196","36.3","20.9","20.6","9.0","8.2","2.4","1.2","0.0","0.0","0.9","0.0",".","0.2","0.1","0.0","0.1"
"Junior","","32064","3.253","38.0","21.2","20.6","8.3","7.6","1.9","1.2","0.1","0.0","0.6","0.0",".","0.3","0.0","0.0","0.0"
"Senior","","49953","3.378","44.4","20.6","18.0","6.7","5.7","1.5","0.8","0.5","0.0","1.2","0.0","0.0","0.4","0.1","0.0","0.0"
"Undergraduates","","116911","3.273","39.8","20.8","19.5","8.0","7.2","2.0","1.1","0.3","0.0","1.0","0.0","0.0","0.3","0.1","0.0","0.0"
"Special","","3334","3.395","34.3","13.1","12.3","4.8","3.0","1.2","0.9","20.3","0.3","2.9","0.1",".","0.7","0.8","4.7","."
"Graduate","","22819","3.775","52.8","12.9","6.0","0.8","0.4","0.0","0.1","17.3","0.1","2.5","0.0","5.3","1.1","0.1","0.4","0.0"
"Prof Yr 1","","4262","2.675","22.9","11.5","14.8","2.9","2.0","0.2","0.1","26.7","0.1","6.5",".",".","1.1",".","0.2","0.1"
"Prof Yr 2","","4501","3.237","36.6","17.6","20.1","2.9","2.1","0.1","0.2","9.8",".","2.4",".",".","1.7",".","0.1","0.2"
"Prof Yr 3","","3523","3.133","37.3","11.3","12.9","1.7","1.6","0.1","0.1","23.0",".","2.5",".","0.1","0.3",".","0.3","0.6"
"Prof Yr 4","","2562","3.582","47.8","9.4","6.7","0.4","0.4","0.1",".","29.3",".","0.4",".","0.2","0.5",".","0.5","."
"Professionals","","14848","3.141","34.8","12.9","14.5","2.2","1.7","0.1","0.1","21.2","0.0","3.2",".","0.0","1.0",".","0.3","0.2"
"University Total","","157912","3.316","41.1","18.7","16.9","6.4","5.6","1.5","0.8","5.1","0.0","1.4","0.0","0.8","0.5","0.1","0.2","0.1"
