"L&S","","","","","","","","","","","","","","","","","","","",""
"E ASIAN LANGUAGES & LITERA Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"295
E ASIAN","","","","","","","","","","","","","","","","","","","",""
"E ASIAN
Dept. Total
295","846","3.598","55.2","21.7","10.5","3.4","2.5","0.5","1.1","3.1","",".",".","",".","0.7","1.2","0.1",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"295
E ASIAN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","51","3.397","39.2","31.4","11.8","7.8","7.8","2.0",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","154","3.564","58.4","24.0","6.5","5.2","1.9",".","3.2",".","",".",".","",".",".",".","0.6",".","."
"Junior","182","3.640","57.1","23.6","12.6","3.3","1.1",".","1.1",".","",".",".","",".",".","1.1",".",".","."
"Senior","352","3.586","56.3","22.2","13.1","2.6","3.4","0.9","0.6","0.9","",".",".","",".",".","0.3",".",".","."
"Undergraduates","739","3.580","55.8","23.5","11.5","3.7","2.8","0.5","1.2","0.4","",".",".","",".",".","0.4","0.1",".","."
"Special","10","3.461","30.0","20.0","40.0",".",".",".",".","10.0","",".",".","",".",".",".",".",".","."
"Graduate","92","3.868","52.2","8.7",".","2.2",".",".",".","22.8","",".",".","",".","6.5","7.6",".",".","."
"Prof Yr 3","4","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 4","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","5","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","846","3.598","55.2","21.7","10.5","3.4","2.5","0.5","1.1","3.1","",".",".","",".","0.7","1.2","0.1",".","."
