"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","",""
"547
Masters Level Composition","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"562
Organ Improv & Liturgy","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"701","029","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"701","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Piano","Course Total","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"703
Doctoral Level-Organ","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"705","061","2","***","","","","","","","","","",".",".",".",".",".",".","."
"705","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level-Voice","Course Total","3","***","","","","","","","","","","","","","","","",""
"707
Doctoral Level-Flute","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"709
Doctoral Level-Oboe","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"711
Doctoral Level-Clarinet","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"713
Doctoral Level-Saxophone","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"715
Doctoral Level-Bassoon","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"717
Doctoral Level-Horn","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"719
Doctoral Level-Trumpet","063","3","***","","","","","","","","","",".",".",".",".",".",".","."
"721
Doctoral Level-Trombone","089","1","***","","","","","","","","","",".",".",".",".",".",".","."
"725
Doctoral Level Tuba","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"727
Doctoral Level Percussion","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"731
Doctoral Level-Violin","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"733
Doctoral Level-Viola","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"735
Doctoral Level-Cello","026","3","***","","","","","","","","","",".",".",".",".",".",".","."
"742
Doc Lev Priv Instr-Accompanyng","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"748","027","3","***","","","","","","","","","",".",".",".",".",".",".","."
"748","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"748","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Doctoral Level Composition","Course Total","5","***","","","","","","","","","","","","","","","",""
"75","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"75","101","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Basic Cello","Course Total","2","***","","","","","","","","","","","","","","","",""
"76
Basic Guitar","011","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"79
Basic Harp","077","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","033","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"July 26, 2015","","","","","","","","","","","","","","","","","","Page 287 of 430",""
