"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","",""
"Directed Study","Course Total","37","3.992","97.3","2.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"703
Rsch Meths-Compositn Study","001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"704
Contemp Comp Thry I-Classical","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"709
Adv Eng Phonology","001","8","3.688","62.5","12.5","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"715
Adv Second Lang Acquisition","001","8","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"719
Summer Writing Workshop","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"780
Creative Writing:Grad Wkshp","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"781
Graduate Fiction Workshop","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"785","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"785","034","3","***","","","","","","","","","",".",".",".",".",".",".","."
"785","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"785","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"785","057","2","***","","","","","","","","","",".",".",".",".",".",".","."
"785","108","2","***","","","","","","","","","",".",".",".",".",".",".","."
"MFA Thesis","Course Total","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"795
One-credit Seminar","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","039","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","057","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","095","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","098","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","100","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"804","001","8","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"804","002","9","3.889","77.8","22.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Early Modern Lit","Course Total","17","3.882","76.5","23.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"806
Topics in Romanticism","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"811
Topics in 19th-Cent Amer Lit","001","9","4.000","88.9",".",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"816
Ethnic and Multicultural Lit","001","10","4.000","90.0",".",".",".",".",".",".",".",".",".",".",".","10.0",".",".","."
"822
Topics in Theory","001","13","4.000","92.3",".",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","075","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","089","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading for PhD Prelims","Course Total","9","3.600","11.1","11.1",".",".",".",".",".","33.3",".",".",".","44.4",".",".",".","."
"999","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","012","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","014","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"999","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
