"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","","","","",""
"AMN","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMN","College Total","355","3.852","85.6","7.9","5.4","0.3","0.6","",".","",".","",".","",".",".","",".","",".","",".",".","0.3","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","","F","","S","","U","","CR","N","","P","","I","","NW","NR","Other"
"AMN","","Grades","GPA","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","51","3.857","86.3","3.9","7.8",".",".","",".","",".","",".","",".",".","",".","",".","",".",".","2.0","."
"Sophomore","","96","3.748","82.3","7.3","8.3","1.0","1.0","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Junior","","58","3.813","82.8","6.9","10.3",".",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Senior","","147","3.909","88.4","10.2","0.7",".","0.7","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","352","3.850","85.5","8.0","5.4","0.3","0.6","",".","",".","",".","",".",".","",".","",".","",".",".","0.3","."
"Special","","7","4.000","100.0",".",".",".",".","",".","",".","",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","2","***","","","","","","","","","","","","","",".","",".","",".","",".",".",".","."
"","College Total","361","3.852","85.6","8.0","5.3","0.3","0.6","",".","",".","",".","",".",".","",".","",".","",".",".","0.3","."
