"TERM : 1154","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2014-2015","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","",""
"EGR","College Total","14006","3.318","37.4","20.2","18.3","7.9","5.4","1.4","0.9","5.2","0.1","0.5",".","2.0","0.5","0.1","0.1","0.0"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"EGR","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","279","3.341","48.4","22.6","12.9","7.5","3.6","1.4","3.6",".",".",".",".",".",".",".",".","."
"Sophomore","","1450","3.235","45.8","19.7","14.0","10.1","5.2","2.4","2.1",".",".","0.4",".",".",".","0.1",".","."
"Junior","","2655","3.155","34.1","19.8","23.4","11.4","7.6","1.7","1.5",".",".","0.1",".",".","0.3","0.2",".","."
"Senior","","6674","3.292","37.1","23.4","21.6","8.8","6.4","1.5","0.5","0.1",".","0.1",".",".","0.3","0.0","0.0","."
"Undergraduates","","11058","3.255","37.8","22.0","20.8","9.5","6.5","1.7","1.0","0.1",".","0.2",".",".","0.3","0.1","0.0","."
"Special","","252","3.060","28.2","15.9","24.2","11.5","6.0","2.8","3.2","3.6","2.0","0.4",".",".","0.8","0.4","1.2","."
"Graduate","","3033","3.715","40.3","11.7","6.5","0.9","0.7","0.2","0.1","23.5","0.1","4.9","0.0","9.5","1.1","0.1","0.1","0.0"
"Prof Yr 2","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 3","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Yr 4","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","15","4.000","86.7",".",".",".",".",".",".","13.3",".",".",".",".",".",".",".","."
"","College Total","14358","3.318","38.2","19.7","17.8","7.8","5.2","1.4","0.9","5.1","0.1","1.2","0.0","2.0","0.5","0.1","0.1","0.0"
