"EGR","","","","","","","","","","","","","","","","","","","",""
"MATERIALS SCI AND ENGINEERI Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"636
M S & E","","","","","","","","","","","","","","","","","","","",""
"M S & E
Dept. Total
636","678","3.542","40.0","22.1","13.7","3.8","1.6","0.3","0.1","10.3","",".","3.4","",".","4.0","0.4","0.1",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"636
M S & E","","","","","","","","","","","","","","","","","","","",""
"Freshmen","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Sophomore","27","3.257","29.6","40.7","11.1","11.1","3.7",".","3.7",".","",".",".","",".",".",".",".",".","."
"Junior","118","3.381","32.2","31.4","26.3","5.9","4.2",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","266","3.612","54.9","24.8","13.5","4.5","1.5","0.4",".","0.4","",".",".","",".",".",".",".",".","."
"Undergraduates","412","3.520","46.6","27.7","17.2","5.3","2.4","0.2","0.2","0.2","",".",".","",".",".",".",".",".","."
"Special","29","3.289","27.6","20.7","31.0","13.8","3.4",".",".","3.4","",".",".","",".",".",".",".",".","."
"Graduate","237","3.695","30.0","12.7","5.5",".",".","0.4",".","28.7","",".","9.7","",".","11.4","1.3","0.4",".","."
"Dept. Total","678","3.542","40.0","22.1","13.7","3.8","1.6","0.3","0.1","10.3","",".","3.4","",".","4.0","0.4","0.1",".","."
