"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"990","233","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","235","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","240","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","241","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","242","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","243","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","244","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","245","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","24","",".",".",".",".",".",".",".","70.8",".",".",".","16.7",".",".","12.5","."
