"TERM : 1154","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2014-2015","","","","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","","",""
"ED LEADERSHP & POLICY ANAL Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"305
ELPA","","","","","","","","","","","","","","","","","","","",""
"ELPA
Dept. Total
305","540","3.858","67.8","9.6","2.0","0.7","0.7","0.4","0.6","10.9","",".",".","",".","1.5","5.2","0.4","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"305
ELPA","","","","","","","","","","","","","","","","","","","",""
"Freshmen","18","3.263","61.1","5.6",".","5.6","16.7","11.1",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","13","3.868","84.6","7.7",".",".","7.7",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","8","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","8","4.000","87.5",".",".",".",".",".",".",".","",".",".","",".",".","12.5",".",".","."
"Undergraduates","47","3.720","78.7","4.3",".","2.1","8.5","4.3",".",".","",".",".","",".",".","2.1",".",".","."
"Special","23","3.977","91.3","4.3",".",".",".",".",".","4.3","",".",".","",".",".",".",".",".","."
"Graduate","463","3.854","63.9","10.6","2.4","0.6",".",".","0.6","12.5","",".",".","",".","1.7","5.6","0.4","1.5","."
"Prof Yr 2","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 3","9","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 4","1","***","","","","","","","","","","",".","",".",".","100.0",".",".","."
"Professionals","13","4.000","92.3",".",".",".",".",".",".",".","",".",".","",".",".","7.7",".",".","."
"Dept. Total","546","3.858","67.0","9.5","2.0","0.7","0.7","0.4","0.5","10.8","",".",".","",".","1.5","5.1","0.4","1.3","."
