"L&S","","","","","","","","","","","","","","","","","","","",""
"GENDER AND WOMENS STUDIESSection","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"GEN&WS
Dept. Total
963","1329","3.642","61.2","19.6","10.3","3.2","2.0","0.8","0.4","0.3","",".","1.3","",".","0.2","0.9",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","185","3.536","57.3","17.8","9.2","4.9","3.2","2.2",".",".","",".","5.4","",".",".",".",".",".","."
"Sophomore","308","3.605","60.1","19.2","11.7","3.9","0.6","1.3","0.6",".","",".","1.9","",".",".","0.6",".",".","."
"Junior","290","3.654","62.4","18.6","11.4","2.4","2.8",".","0.7",".","",".","0.3","",".",".","1.4",".",".","."
"Senior","496","3.676","60.9","22.0","9.9","2.8","2.2","0.4","0.2","0.2","",".",".","",".","0.4","1.0",".",".","."
"Undergraduates","1279","3.633","60.5","19.9","10.6","3.3","2.1","0.8","0.4","0.1","",".","1.3","",".","0.2","0.9",".",".","."
"Special","14","3.600","35.7","28.6","14.3",".",".",".",".","14.3","",".",".","",".",".","7.1",".",".","."
"Graduate","35","3.985","94.3","2.9",".",".",".",".",".","2.9","",".",".","",".",".",".",".",".","."
"Prof Yr 4","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1329","3.642","61.2","19.6","10.3","3.2","2.0","0.8","0.4","0.3","",".","1.3","",".","0.2","0.9",".",".","."
