"BIOLOGY CORE CURRICULUM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Evolution,Ecology,&Genetics","381
001","","95","3.495","50.5","14.7","25.3","2.1","7.4",".",".",".",".",".",".",".",".",".",".","."
"","382
001","","21","3.405","38.1","4.8","57.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","382
002","","20","3.475","45.0","15.0","35.0",".","5.0",".",".",".",".",".",".",".",".",".",".","."
"","382
003","","19","3.474","42.1","10.5","47.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","382
004","","18","3.222","22.2","11.1","61.1",".","5.6",".",".",".",".",".",".",".",".",".",".","."
"","005
382","","13","3.346","15.4","46.2","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"Evol,Ecol,&Genetics Lab","Course Total","","91","3.390","34.1","15.4","47.3","1.1","2.2",".",".",".",".",".",".",".",".",".",".","."
"Peer Mentoring","401
001","","10","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Organismal Biology","485
001","","69","3.275","31.9","14.5","42.0",".","11.6",".",".",".",".",".",".",".",".",".",".","."
"","486
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","486
002","","16","3.875","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Principles of Physiology Lab","Course Total","","27","3.926","85.2","14.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"BIOCORE
206","Dept. Total","","292","3.438","42.5","14.4","32.9","1.0","5.8",".",".",".",".","3.4",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","","58","3.336","27.6","15.5","53.4","1.7","1.7",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","154","3.450","44.8","15.6","29.9","1.3","7.1",".",".",".",".","1.3",".",".",".",".",".","."
"Senior","","","80","3.492","48.8","11.3","23.8",".","6.3",".",".",".",".","10.0",".",".",".",".",".","."
"Undergraduates","","","292","3.438","42.5","14.4","32.9","1.0","5.8",".",".",".",".","3.4",".",".",".",".",".","."
"","Dept. Total","","292","3.438","42.5","14.4","32.9","1.0","5.8",".",".",".",".","3.4",".",".",".",".",".","."
