"ALS","","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLOGSection","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","",""
"F&W ECOL
Dept. Total
396","747","3.213","34.0","19.4","16.5","7.5","8.4","1.9","1.2","4.7","",".",".","",".","5.8","0.3","0.3","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","","",""
"Freshmen","73","2.902","20.5","19.2","26.0","11.0","19.2","2.7","1.4",".","",".",".","",".",".",".",".",".","."
"Sophomore","96","3.047","33.3","20.8","13.5","12.5","14.6","2.1","3.1",".","",".",".","",".",".",".",".",".","."
"Junior","161","3.144","36.0","18.6","21.7","9.3","9.3","3.7","0.6",".","",".",".","",".",".",".","0.6",".","."
"Senior","248","3.266","39.5","22.2","18.5","8.1","8.1","1.6","1.2",".","",".",".","",".",".","0.4","0.4",".","."
"Undergraduates","578","3.149","35.1","20.6","19.6","9.5","10.9","2.4","1.4",".","",".",".","",".",".","0.2","0.3",".","."
"Special","11","3.000",".",".","18.2",".",".",".",".","72.7","",".",".","",".",".",".",".","9.1","."
"Graduate","158","3.672","32.3","16.5","5.1","0.6",".",".","0.6","17.1","",".",".","",".","27.2","0.6",".",".","."
"Dept. Total","747","3.213","34.0","19.4","16.5","7.5","8.4","1.9","1.2","4.7","",".",".","",".","5.8","0.3","0.3","0.1","."
