"BUS","","","","","","","","","","","","","","","","","","","",""
"MANAGEMENT AND HUMAN RES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","",""
"M H R
Dept. Total
236","1843","3.507","44.7","25.7","20.2","5.9","2.1","0.2","0.1","0.4","",".",".","",".","0.4","0.4",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","",""
"Freshmen","38","3.539","36.8","39.5","18.4","5.3",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","185","3.254","22.7","26.5","34.6","11.4","4.9",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","423","3.326","26.2","29.6","32.2","8.0","3.3","0.2","0.2",".","",".",".","",".",".","0.2",".",".","."
"Senior","507","3.437","36.3","29.8","21.3","8.3","3.0","0.4",".","0.4","",".",".","",".",".","0.6",".",".","."
"Undergraduates","1153","3.370","30.4","29.5","27.3","8.6","3.3","0.3","0.1","0.2","",".",".","",".",".","0.3",".",".","."
"Special","59","3.424","40.7","20.3","23.7","13.6","1.7",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","628","3.807","71.0","19.3","6.8","0.2",".",".",".","0.8","",".",".","",".","1.3","0.6",".",".","."
"Prof Yr 3","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Dept. Total","1843","3.507","44.7","25.7","20.2","5.9","2.1","0.2","0.1","0.4","",".",".","",".","0.4","0.4",".",".","."
