"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","",""
"401","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"401","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"401","096","1","***","","","","","","","","","",".",".",".",".",".",".","."
"401","129","1","***","","","","","","","","","",".",".",".",".",".",".","."
"401","147","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Piano","Course Total","5","***","","","","","","","","","","","","","","","",""
"402
Advanced Harpsichord","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"403","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"403","142","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Organ","Course Total","2","***","","","","","","","","","","","","","","","",""
"405","044","2","***","","","","","","","","","",".",".",".",".",".",".","."
"405","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"405","061","4","***","","","","","","","","","",".",".",".",".",".",".","."
"405","062","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"405","144","1","***","","","","","","","","","",".",".",".",".",".",".","."
"405","161","1","***","","","","","","","","","",".",".",".",".",".",".","."
"405","162","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Voice","Course Total","17","3.925","82.4","17.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"407","010","4","***","","","","","","","","","",".",".",".",".",".",".","."
"407","110","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Flute","Course Total","5","***","","","","","","","","","","","","","","","",""
"409","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"409","159","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Oboe","Course Total","3","***","","","","","","","","","","","","","","","",""
"411
Advanced Clarinet","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"413","050","3","***","","","","","","","","","",".",".",".",".",".",".","."
"413","101","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Saxophone","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"415","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"415","132","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Bassoon","Course Total","2","***","","","","","","","","","","","","","","","",""
"417","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"417","120","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Horn","Course Total","5","***","","","","","","","","","","","","","","","",""
"419","063","3","***","","","","","","","","","",".",".",".",".",".",".","."
"419","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"419","163","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Trumpet","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"421
Advanced Trombone","089","3","***","","","","","","","","","",".",".",".",".",".",".","."
"423
Advanced Euphonium","035","4","***","","","","","","","","","",".",".",".",".",".",".","."
"425
Advanced Tuba","135","1","***","","","","","","","","","",".",".",".",".",".",".","."
"427","033","2","***","","","","","","","","","",".",".",".",".",".",".","."
"427","092","1","***","","","","","","","","","",".",".",".",".",".",".","."
"427","133","3","***","","","","","","","","","",".",".",".",".",".",".","."
"January 27, 2020","","","","","","","","","","","","","","","","","","Page 290 of 420",""
