"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","",""
"Independent Study","Course Total","5","***","","","","","","","","","","","","","","","",""
"834
Counseling in Audiology","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"835
Clinical Research Methods","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"845
The Human Balance System","001","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"846
The Human Balance System: Lab","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"850
Hearing Sci I: Basic Acoustics","001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"852
Hearing Assessment","001","7","3.429",".","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"853
Hearing Assessment Laboratory","001","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"854
Electroacous & Instr Calibratn","001","7","3.786","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"855
Electroacoustics&Calibration","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"860
Physiolog Assess Audiology II","001","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"861
Physiol Assess Auditory Sys II","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"863
Implantbl Auditory Prostheses","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"891","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"891","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"891","050","3","***","","","","","","","","","",".",".",".",".",".",".","."
"891","085","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clerkship in Audiology I","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"892","018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"892","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"892","050","3","***","","","","","","","","","",".",".",".",".",".",".","."
"892","085","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Clerkship in Audiology II","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"893
Clerkship in Audiology III","001","11","3.944","72.7","9.1",".",".",".",".",".",".",".",".",".",".","18.2",".",".","."
"894
Externship in Audiology","001","12","",".",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".","."
"899","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","014","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","023","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Capstone Study in Audiology","Course Total","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"921
Smr-Prob in Audiology","001","12","3.875","83.3","8.3","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","8","",".",".",".",".",".",".",".","75.0",".",".",".","25.0",".",".",".","."
"999","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","016","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","024","3","***","","","","","","","","","",".",".",".",".",".",".","."
"January 27, 2020","","","","","","","","","","","","","","","","","","Page 206 of 420",""
