"ALS","","","","","","","","","","","","","","","","","","","","",""
"COMMUNITY & ENVIRONMENTALSection","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
C&E SOC","","","","","","","","","","","","","","","","","","","","",""
"C&E SOC
Dept. Total
864","252","3.543","52.0","24.2","10.3","4.0","3.2","0.4","1.6","2.0","",".",".","",".","",".","1.2","0.4","0.8","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"864
C&E SOC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","20","3.386","40.0","25.0","25.0","5.0",".",".","5.0",".","",".",".","",".","",".",".",".",".","."
"Sophomore","51","3.602","45.1","41.2","7.8","2.0","3.9",".",".",".","",".",".","",".","",".",".",".",".","."
"Junior","72","3.377","44.4","26.4","11.1","8.3","5.6",".","2.8",".","",".",".","",".","",".",".","1.4",".","."
"Senior","92","3.639","60.9","17.4","9.8","2.2","2.2","1.1","1.1",".","",".",".","",".","",".","3.3",".","2.2","."
"Undergraduates","235","3.524","50.6","26.0","11.1","4.3","3.4","0.4","1.7",".","",".",".","",".","",".","1.3","0.4","0.9","."
"Special","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","12","4.000","83.3",".",".",".",".",".",".","16.7","",".",".","",".","",".",".",".",".","."
"Dept. Total","252","3.543","52.0","24.2","10.3","4.0","3.2","0.4","1.6","2.0","",".",".","",".","",".","1.2","0.4","0.8","."
