"","999
089","4","***","","","","","","","","","",".",".","",".",".",".",".","."
"","999
093","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"","999
094","1","***","","","","","","","","","",".",".","",".",".",".",".","."
"Reading & Research","Course Total","18","4.000","22.2",".",".",".",".",".",".","66.7",".",".","",".",".",".",".","11.1","."
"SOC
900","Dept. Total","2761","3.492","45.3","23.6","13.1","5.1","3.3","0.7","0.7","6.4","0.0","0.4","",".","0.1","0.5","0.1","0.5","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"900
SOC","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","673","3.362","34.9","29.9","20.5","8.6","5.3","0.4","0.1",".",".",".","",".",".","0.1",".",".","."
"Sophomore","","726","3.520","50.3","26.2","13.9","4.4","2.8","1.1","1.0",".",".",".","",".",".","0.3",".",".","0.1"
"Junior","","489","3.547","52.1","24.3","13.1","4.9","3.9","0.2","0.8",".",".",".","",".",".","0.2","0.2",".","0.2"
"Senior","","460","3.497","52.4","24.3","10.2","5.7","3.5","1.5","1.3",".",".",".","",".","0.2","0.7",".","0.2","."
"Undergraduates","","2348","3.474","46.7","26.5","14.9","6.0","3.9","0.8","0.8",".",".",".","",".","0.0","0.3","0.0","0.0","0.1"
"Special","","83","3.536","15.7","10.8","4.8","2.4","1.2",".",".","54.2",".",".","",".",".",".","3.6","7.2","."
"Graduate","","329","3.862","42.9","6.4","2.1",".",".",".",".","39.8","0.3","3.0","",".","0.9","2.4",".","2.1","."
"Prof Yr 4","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","2761","3.492","45.3","23.6","13.1","5.1","3.3","0.7","0.7","6.4","0.0","0.4","",".","0.1","0.5","0.1","0.5","0.1"
