"EGR","","","","","","","","","","","","","","","","","","","",""
"CIVIL AND ENVIRONMENTAL EN Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","",""
"CIV ENGR
Dept. Total
240","1359","3.422","41.1","19.4","20.9","6.9","2.8","0.5","0.1","5.5","",".","0.1","",".","1.2","1.2","0.1","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"240
CIV ENGR","","","","","","","","","","","","","","","","","","","",""
"Sophomore","36","3.019","8.3","16.7","58.3","11.1","5.6",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","182","3.331","31.9","22.0","37.4","6.0","1.6","0.5",".",".","",".",".","",".",".",".","0.5",".","."
"Senior","769","3.381","40.6","22.4","21.3","9.6","4.0","0.7","0.1",".","",".",".","",".",".","1.2",".","0.1","."
"Undergraduates","987","3.359","37.8","22.1","25.6","9.0","3.6","0.6","0.1",".","",".",".","",".",".","0.9","0.1","0.1","."
"Special","22","3.218","45.5","13.6","18.2","4.5",".","4.5","4.5","4.5","",".",".","",".",".","4.5",".",".","."
"Graduate","350","3.726","50.3","12.3","7.7","1.1","0.6",".",".","21.1","",".","0.3","",".","4.6","1.7",".",".","."
"Dept. Total","1359","3.422","41.1","19.4","20.9","6.9","2.8","0.5","0.1","5.5","",".","0.1","",".","1.2","1.2","0.1","0.1","."
