"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"764
Topics-Database Mgt Systems","001","","32","3.734","62.5","21.9","15.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"765
Data Visualization","001","","56","3.580","35.7","44.6","19.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"784
Foundations of Data Management","001","","42","3.857","76.2","19.0","4.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"787
Advanced Algorithms","001","","23","3.913","87.0","8.7","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"790","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"790","086","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","101","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"790","134","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Thesis","Course Total","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","003","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","005","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","006","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","012","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","019","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","020","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","021","","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","022","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","023","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","028","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","029","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","033","","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","034","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","035","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","082","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","085","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","086","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","090","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","091","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","101","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","124","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","127","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","128","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","129","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","132","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","133","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","134","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","136","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"January 27, 2020","","","","","","","","","","","","","","","","","","","Page 212 of 420",""
