"L&S","","","","","","","","","","","","","","","","","","","",""
"ATMOSPHERIC & OCEANIC SCIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","","",""
"ATM OCN
Dept. Total
640","568","3.254","31.7","23.1","19.9","9.5","5.8","3.0","0.5","2.3","",".","0.2","",".","3.0","0.4","0.5","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","","",""
"Freshmen","146","3.296","30.1","28.8","22.6","10.3","6.2","0.7","0.7",".","",".",".","",".",".",".",".","0.7","."
"Sophomore","127","3.132","29.9","20.5","23.6","14.2","5.5","5.5","0.8",".","",".",".","",".",".",".",".",".","."
"Junior","100","3.072","25.0","25.0","20.0","11.0","10.0","7.0",".",".","",".",".","",".",".",".","2.0",".","."
"Senior","117","3.302","35.9","22.2","20.5","8.5","5.1","1.7","0.9","0.9","",".","0.9","",".","2.6",".","0.9",".","."
"Undergraduates","490","3.210","30.4","24.3","21.8","11.0","6.5","3.5","0.6","0.2","",".","0.2","",".","0.6",".","0.6","0.2","."
"Special","9","3.571","44.4","22.2",".",".","11.1",".",".","11.1","",".",".","",".",".","11.1",".",".","."
"Graduate","69","3.748","39.1","14.5","8.7",".",".",".",".","15.9","",".",".","",".","20.3","1.4",".",".","."
"Dept. Total","568","3.254","31.7","23.1","19.9","9.5","5.8","3.0","0.5","2.3","",".","0.2","",".","3.0","0.4","0.5","0.2","."
