"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","759","3.721","65.1","20.2","7.8","2.2","1.1","0.4","0.5","1.2","",".",".","",".","",".","1.2","0.3",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","88","3.721","64.8","19.3","10.2","4.5",".",".",".",".","",".",".","",".","",".","1.1",".",".","."
"Sophomore","","191","3.696","67.5","20.9","3.7","3.1","1.0","1.0","1.0",".","",".",".","",".","",".","1.6",".",".","."
"Junior","","199","3.743","66.8","18.1","11.6","1.0","1.0","0.5",".",".","",".",".","",".","",".","0.5","0.5",".","."
"Senior","","264","3.714","63.3","22.7","7.6","1.9","1.5",".","0.8",".","",".",".","",".","",".","1.5","0.4",".","0.4"
"Undergraduates","","742","3.718","65.5","20.6","8.0","2.3","1.1","0.4","0.5",".","",".",".","",".","",".","1.2","0.3",".","0.1"
"Special","","13","4.000","30.8",".",".",".",".",".",".","69.2","",".",".","",".","",".",".",".",".","."
"Graduate","","4","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","759","3.721","65.1","20.2","7.8","2.2","1.1","0.4","0.5","1.2","",".",".","",".","",".","1.2","0.3",".","0.1"
