"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"964","033","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","036","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","037","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","039","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","041","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","045","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","046","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","048","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","049","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","051","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","058","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","059","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","067","12","4.000","91.7",".",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"964","076","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","081","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","083","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","087","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","088","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","090","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Molecular Dynamics","Course Total","209","4.000","83.7",".",".",".",".",".",".","16.3",".",".",".",".",".",".",".","."
"990","001","15","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","036","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","058","11","",".",".",".",".",".",".",".","90.9","9.1",".",".",".",".",".",".","."
"990","076","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","087","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Organic","Course Total","88","",".",".",".",".",".",".",".","97.7","1.1",".",".",".",".",".","1.1","."
"992","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","011","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","017","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"January 27, 2020","","","","","","","","","","","","","","","","","","Page 195 of 420",""
