"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"EAST ASIAN AREA STUDIES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"298
E A STDS","","","","","","","","","","","","","","","","","","","",""
"Intro-E Asian History:China","103
001","","6","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro-E Asian History:Japan","104
001","","6","2.917","16.7","16.7","33.3",".","33.3",".",".",".",".",".",".",".",".",".",".","."
"Intro East Asian Civilizations","255
001","","16","3.375","50.0","18.8","12.5","6.3","6.3","6.3",".",".",".",".",".",".",".",".",".","."
"Humanities Topics in EAS","270
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Social Studies Topics in EAS","301
001","","9","3.611","22.2","77.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"E A STDS
298","Dept. Total","","38","3.385","34.2","39.5","13.2","2.6","7.9","2.6",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"298
E A STDS","","","","","","","","","","","","","","","","","","","",""
