"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"699","036","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","045","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","","8","3.950","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","049","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","056","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","068","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","083","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","084","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","087","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","088","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","143","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","84","3.995","98.8","1.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"713
Inorg&Organometal Chemistry","001","","11","2.955","9.1","18.2","36.4","27.3","9.1",".",".",".",".",".",".",".",".",".",".","."
"714
Organometal-Transitn Elemts","001","","24","3.625","58.3","8.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"843
Advanced Organic Chemistry","001","","24","3.696","45.8","41.7","8.3",".",".",".",".",".",".",".",".",".","4.2",".",".","."
"872
Topic-Macromoleculr/Biophys","001","","33","3.846","75.8","15.2","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"901
Smr-Teaching of Chemistry","002","","78","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"923
Spctroscpy&Spectrochem Anal","157","","11","4.000","27.3",".",".",".",".",".",".","72.7",".",".",".",".",".",".",".","."
"964","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","004","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","005","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","007","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","009","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","011","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","013","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","015","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","017","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","020","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","021","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","023","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","024","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","029","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","030","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","032","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"January 27, 2020","","","","","","","","","","","","","","","","","","","Page 194 of 420",""
