"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"ENGLISH","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"352
ENGL","","","","","","","","","","","","","","","","","","","","",""
"","408","001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","408","002","","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","408","003","","15","3.800","80.0","13.3",".",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"Creative Writing: Fiction","","Course Total","","42","3.917","90.5","7.1",".",".","2.4",".",".",".",".",".",".",".",".",".",".","."
"Creative Writing: Poetry","409","001","","15","3.733","66.7","13.3","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","411","001","","9","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","411","002","","15","3.467","46.7","20.0","20.0","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"Creative Writing: Workshop","","Course Total","","24","3.625","62.5","12.5","16.7","4.2","4.2",".",".",".",".",".",".",".",".",".",".","."
"Global Spread of English","414","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Introduction to TESOL Methods","415","001","","9","3.444","77.8",".","11.1",".",".",".","11.1",".",".",".",".",".",".",".",".","."
"English in Society","416","001","","12","3.292","50.0","25.0","8.3",".","8.3",".","8.3",".",".",".",".",".",".",".",".","."
"History of English Language","417","001","","13","3.808","69.2","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-English Lang & Linguis","420","001","","12","3.917","91.7",".","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Chaucer's Canterbury Tales","427","001","","20","3.265","25.0","25.0","30.0",".",".",".","5.0","10.0",".",".",".",".","5.0",".",".","."
"Topic in Brit Lit since 1900","453","001","","21","3.333","38.1","28.6","19.0","9.5",".",".","4.8",".",".",".",".",".",".",".",".","."
"","461","001","","28","3.648","64.3","21.4","3.6","3.6",".",".","3.6",".",".",".",".",".","3.6",".",".","."
"","461","002","","24","3.792","62.5","33.3","4.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic-Ethnic&Multicultr Lit","","Course Total","","52","3.716","63.5","26.9","3.8","1.9",".",".","1.9",".",".",".",".",".","1.9",".",".","."
"Topic in Asian American Lit","462","001","","12","3.792","58.3","41.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Asian American Poetry","465","001","","16","3.813","68.8","25.0","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topic in Contemporary Lit","474","001","","32","3.714","59.4","9.4","15.6","3.1",".",".",".",".",".",".",".",".","12.5",".",".","."
"Advanced Fiction Workshop","508","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Old English","520","001","","15","3.467","40.0","20.0","33.3","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Jewish Literatures in Diaspora","539","001","","6","3.167","16.7","33.3","33.3",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"Topic in Lit and Politics","548","001","","15","3.533","60.0","26.7","6.7",".",".",".","6.7",".",".",".",".",".",".",".",".","."
"Survey: Theories of Drama","576","001","","9","3.778","55.6","44.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","681","069","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681","110","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Sr Honors Thesis in Major","","Course Total","","2","***","","","","","","","","","","","","","","","",""
"Senior Thesis","691","075","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Creative Writing","695","001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","110","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699","114","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","","Course Total","","7","4.000","85.7",".",".",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"Intro-Composition Studies","700","001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special Topics-Compositn Thry","706","001","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Adv Theatre Hist-1700-Pres","732","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Graduate Fiction Workshop","781","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate Poetry Workshop","782","001","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
