"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"","343
006","104","2.788","20.2","10.6","26.9","14.4","20.2","3.8","3.8",".",".",".",".",".",".",".",".","."
"Intro Organic Chemistry","Course Total","1152","2.757","22.0","10.2","25.3","8.9","23.0","6.3","3.8","0.1",".",".",".",".","0.2",".",".","0.2"
"","344
001","16","3.219","25.0","18.8","37.5","12.5","6.3",".",".",".",".",".",".",".",".",".",".","."
"","344
002","18","3.167","27.8","22.2","11.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".","."
"","344
003","17","3.235","29.4","17.6","35.3","5.9","11.8",".",".",".",".",".",".",".",".",".",".","."
"","004
344","16","3.125","25.0","12.5","31.3","25.0","6.3",".",".",".",".",".",".",".",".",".",".","."
"","005
344","18","3.028","16.7","16.7","50.0","11.1",".",".","5.6",".",".",".",".",".",".",".",".","."
"","344
006","18","3.194","33.3",".","50.0","5.6","11.1",".",".",".",".",".",".",".",".",".",".","."
"","007
344","14","3.179","21.4","21.4","35.7","14.3","7.1",".",".",".",".",".",".",".",".",".",".","."
"","008
344","18","3.028","16.7","11.1","55.6","5.6","5.6","5.6",".",".",".",".",".",".",".",".",".","."
"","009
344","15","3.133","26.7","6.7","46.7","6.7","13.3",".",".",".",".",".",".",".",".",".",".","."
"","010
344","18","3.083","22.2","11.1","44.4","5.6","16.7",".",".",".",".",".",".",".",".",".",".","."
"","011
344","14","3.214","35.7","7.1","28.6","21.4","7.1",".",".",".",".",".",".",".",".",".",".","."
"","012
344","18","3.167","27.8","16.7","27.8","16.7","11.1",".",".",".",".",".",".",".",".",".",".","."
"","013
344","18","3.111","27.8","5.6","38.9","16.7","11.1",".",".",".",".",".",".",".",".",".",".","."
"","014
344","15","3.100","26.7","6.7","40.0","13.3","13.3",".",".",".",".",".",".",".",".",".",".","."
"","015
344","13","3.154","23.1","15.4","38.5","15.4","7.7",".",".",".",".",".",".",".",".",".",".","."
"","344
016","17","3.176","35.3",".","58.8",".",".",".","5.9",".",".",".",".",".",".",".",".","."
"","017
344","15","3.133","20.0","13.3","46.7","13.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"","018
344","16","3.188","31.3","6.3","37.5","18.8","6.3",".",".",".",".",".",".",".",".",".",".","."
"","344
019","17","3.147","29.4","5.9","47.1","11.8",".","5.9",".",".",".",".",".",".",".",".",".","."
"","344
020","16","3.125","25.0","12.5","37.5","12.5","12.5",".",".",".",".",".",".",".",".",".",".","."
"","344
021","16","3.188","31.3","6.3","43.8","6.3","12.5",".",".",".",".",".",".",".",".",".",".","."
"","023
344","15","3.133","20.0","13.3","46.7","13.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"","024
344","18","3.111","11.1","27.8","38.9","16.7","5.6",".",".",".",".",".",".",".",".",".",".","."
"","025
344","12","3.125","16.7","25.0","50.0",".",".","8.3",".",".",".",".",".",".",".",".",".","."
"","026
344","15","3.200","20.0","26.7","33.3","13.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"","027
344","12","3.208","33.3","16.7","25.0","8.3","16.7",".",".",".",".",".",".",".",".",".",".","."
"","029
344","18","3.194","38.9",".","38.9","16.7",".","5.6",".",".",".",".",".",".",".",".",".","."
"","344
030","17","3.147","23.5","17.6","29.4","23.5","5.9",".",".",".",".",".",".",".",".",".",".","."
"Intro Organic Chemistry Lab","Course Total","450","3.149","25.8","12.7","39.6","13.1","7.6","0.9","0.4",".",".",".",".",".",".",".",".","."
"","345
001","225","2.720","17.8","13.8","24.0","11.1","24.4","4.0","4.9",".",".",".",".",".",".",".",".","."
"","002
345","255","2.898","29.0","13.7","14.5","11.4","23.5","5.5","2.0",".",".",".",".",".","0.4",".",".","."
"Intmed Organic Chemistry","Course Total","480","2.814","23.8","13.8","19.0","11.3","24.0","4.8","3.3",".",".",".",".",".","0.2",".",".","."
"","001
346","6","2.583","16.7",".","33.3","16.7","16.7","16.7",".",".",".",".",".",".",".",".",".","."
"","002
346","26","3.115","19.2","3.8","57.7","19.2",".",".",".",".",".",".",".",".",".",".",".","."
"Intmed Organic Chem Lab","Course Total","32","3.060","18.8","3.1","53.1","18.8","3.1","3.1",".",".",".",".",".",".",".",".",".","."
"Advanced Organic Chemistry","001
547","30","3.250","30.0","26.7","16.7","16.7","10.0",".",".",".",".",".",".",".",".",".",".","."
"Physical Chemistry","561
001","37","2.892","24.3","8.1","32.4","8.1","21.6","2.7","2.7",".",".",".",".",".",".",".",".","."
"Physical Chemistry","562
001","77","3.000","20.8","18.2","31.2","15.6","9.1","2.6","2.6",".",".",".",".",".",".",".",".","."
"","563
001","13","3.346","23.1","23.1","53.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","563
003","13","3.731","61.5","23.1","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"","563
004","14","3.571","42.9","28.6","28.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","563
006","10","3.700","60.0","20.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Physical Chemistry Lab","Course Total","50","3.580","46.0","24.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".","."
