"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","112
001","25","2.771","12.0",".","44.0","12.0","28.0",".",".","4.0",".",".",".",".",".",".",".","."
"","112
002","27","2.352",".","14.8","25.9","18.5","22.2","14.8","3.7",".",".",".",".",".",".",".",".","."
"","112
003","27","2.704","18.5","14.8","18.5","14.8","18.5","14.8",".",".",".",".",".",".",".",".",".","."
"","112
004","26","2.615","11.5","7.7","26.9","23.1","19.2","11.5",".",".",".",".",".",".",".",".",".","."
"","112
005","21","2.875","28.6","4.8","33.3",".","14.3","14.3",".",".",".",".",".",".",".","4.8",".","."
"","112
006","24","2.688","4.2","12.5","33.3","33.3","12.5",".","4.2",".",".",".",".",".",".",".",".","."
"","112
007","27","3.037","22.2","11.1","37.0","11.1","18.5",".",".",".",".",".",".",".",".",".",".","."
"","008
112","24","2.625","8.3","16.7","29.2","8.3","29.2","4.2","4.2",".",".",".",".",".",".",".",".","."
"","112
009","16","2.781","12.5","31.3","6.3","25.0","12.5","12.5",".",".",".",".",".",".",".",".",".","."
"","010
112","28","2.589","7.1","10.7","39.3","7.1","25.0","7.1","3.6",".",".",".",".",".",".",".",".","."
"","011
112","28","2.661","3.6","14.3","35.7","17.9","21.4","7.1",".",".",".",".",".",".",".",".",".","."
"","012
112","28","2.593","10.7","3.6","32.1","10.7","32.1","7.1",".",".",".",".",".",".",".",".",".","3.6"
"","013
112","14","2.750","14.3","21.4","21.4",".","35.7","7.1",".",".",".",".",".",".",".",".",".","."
"","112
014","23","2.773","13.0","4.3","43.5","4.3","26.1","4.3",".",".",".",".",".",".","4.3",".",".","."
"","015
112","26","2.885","15.4","23.1","34.6","7.7","11.5",".","7.7",".",".",".",".",".",".",".",".","."
"","016
112","26","3.019","19.2","19.2","26.9","23.1","7.7","3.8",".",".",".",".",".",".",".",".",".","."
"","017
112","22","2.773","22.7","4.5","27.3","13.6","22.7","9.1",".",".",".",".",".",".",".",".",".","."
"","112
018","28","2.571","21.4","7.1","21.4","7.1","25.0","14.3","3.6",".",".",".",".",".",".",".",".","."
"","019
112","27","2.556","3.7","11.1","37.0","18.5","22.2",".","7.4",".",".",".",".",".",".",".",".","."
"","112
020","25","2.480","16.0","4.0","16.0","20.0","32.0","8.0","4.0",".",".",".",".",".",".",".",".","."
"","021
112","22","2.818","22.7","13.6","18.2","13.6","27.3",".","4.5",".",".",".",".",".",".",".",".","."
"","112
022","25","2.280","4.0",".","28.0","16.0","36.0","16.0",".",".",".",".",".",".",".",".",".","."
"","112
023","23","2.652","13.0","8.7","30.4","26.1","13.0",".","8.7",".",".",".",".",".",".",".",".","."
"","024
112","27","2.778","11.1","11.1","37.0","11.1","25.9","3.7",".",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","589","2.686","12.9","10.9","29.9","14.4","22.4","6.6","2.2","0.2",".",".",".",".","0.2","0.2",".","0.2"
"","113
001","44","2.841","15.9","18.2","22.7","22.7","13.6","4.5","2.3",".",".",".",".",".",".",".",".","."
"","002
113","45","2.689","2.2","13.3","37.8","17.8","26.7","2.2",".",".",".",".",".",".",".",".",".","."
"","113
003","45","2.778","4.4","35.6","15.6","17.8","20.0","4.4","2.2",".",".",".",".",".",".",".",".","."
"","113
004","10","2.750","30.0","10.0","20.0","20.0",".","10.0","10.0",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","144","2.767","9.0","21.5","25.0","19.4","18.8","4.2","2.1",".",".",".",".",".",".",".",".","."
"","114
001","216","3.005","32.9","5.1","26.4","10.6","19.4","3.7","0.9","0.5",".",".",".",".","0.5",".",".","."
"","002
114","187","2.973","28.9","4.8","29.4","12.3","20.3","3.7",".",".",".",".",".",".","0.5",".",".","."
"Algebra and Trigonometry","Course Total","403","2.990","31.0","5.0","27.8","11.4","19.9","3.7","0.5","0.2",".",".",".",".","0.5",".",".","."
"Math for Tchng:Numbrs&Operatns","130
002","21","3.738","71.4","14.3","4.8","9.5",".",".",".",".",".",".",".",".",".",".",".","."
"Math for Tchng: Geom&Measrmnt","131
002","18","3.306","27.8","33.3","22.2","5.6","11.1",".",".",".",".",".",".",".",".",".",".","."
"Prob Solvng: Alg, Prob & Stats","132
002","13","3.846","69.2","30.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mathematics for Teaching","138
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Quant Reasoning&Prob Solvng","141
001","85","2.869","3.5","21.2","40.0","23.5","7.1","2.4","1.2",".",".",".",".",".","1.2",".",".","."
"Calc with Algebra & Trig I","001
171","294","2.803","20.4","9.5","28.6","7.8","26.9","4.4","1.7",".",".",".",".",".","0.7",".",".","."
"","211
001","218","2.867","19.3","14.7","30.7","12.8","14.7","4.6","3.2",".",".",".",".",".",".",".",".","."
"","211
002","329","2.927","24.3","16.1","22.5","14.0","13.1","5.2","3.0",".",".",".",".",".","1.8",".",".","."
"Calculus","Course Total","547","2.903","22.3","15.5","25.8","13.5","13.7","4.9","3.1",".",".",".",".",".","1.1",".",".","."
"Calc/Intro-Differntl Equats","213
001","162","2.944","29.6","14.2","22.8","9.3","13.0","8.6","2.5",".",".",".",".",".",".",".",".","."
"","221
001","306","2.792","26.5","7.5","31.0","5.9","15.4","8.5","5.2",".",".",".",".",".",".",".",".","."
"January 27, 2020","","","","","","","","","","","","","","","","","","Page 273 of 420",""
