"L&S","","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","832","3.346","40.7","13.1","24.5","4.6","5.6","2.4","0.6","3.5","",".",".","",".","1.3","",".","0.2","3.0","0.4"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","256","3.322","43.0","9.4","32.4","5.9","7.0","1.6","0.8",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","220","3.435","50.0","13.2","24.5","2.7","5.0","2.3","0.9",".","",".",".","",".",".","",".",".","0.5","0.9"
"Junior","","128","3.219","32.8","17.2","28.9","7.8","7.8","3.9",".",".","",".",".","",".",".","",".","0.8",".","0.8"
"Senior","","134","3.293","36.6","20.1","20.1","5.2","6.0","4.5","0.7",".","",".",".","",".","5.2","",".",".","1.5","."
"Undergraduates","","738","3.333","42.1","13.8","27.2","5.1","6.4","2.7","0.7",".","",".",".","",".","0.9","",".","0.1","0.4","0.4"
"Special","","34","3.750","5.9","5.9",".",".",".",".",".","20.6","",".",".","",".",".","",".","2.9","64.7","."
"Graduate","","63","3.788","46.0","7.9","4.8",".",".",".",".","34.9","",".",".","",".","6.3","",".",".",".","."
"","Dept. Total","835","3.346","41.0","13.1","24.4","4.6","5.6","2.4","0.6","3.5","",".",".","",".","1.3","",".","0.2","3.0","0.4"
