"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION ARTS","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","","",""
"Editing & Post-prod:Video&Film","Course Total","","32","3.645","37.5","50.0","9.4",".",".",".",".",".",".",".",".",".","3.1",".",".","."
"","001
466","","16","3.500","56.3","25.0","6.3",".","6.3","6.3",".",".",".",".",".",".",".",".",".","."
"","466
002","","16","3.679","37.5","43.8","6.3",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"Writing for TV & Film","Course Total","","32","3.583","46.9","34.4","6.3",".","3.1","3.1",".",".",".",".",".",".","6.3",".",".","."
"","467
001","","15","3.333","20.0","40.0","33.3",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"","002
467","","15","3.533","26.7","53.3","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cinematography & Sound Rcrdng","Course Total","","30","3.433","23.3","46.7","26.7",".","3.3",".",".",".",".",".",".",".",".",".",".","."
"Television Genres","540
001","","27","3.389","25.9","33.3","33.3","7.4",".",".",".",".",".",".",".",".",".",".",".","."
"Digital Game Cultures","001
547","","23","3.478","39.1","34.8","8.7","17.4",".",".",".",".",".",".",".",".",".",".",".","."
"Contemporary Hollywood Cinema","552
001","","84","3.240","19.0","31.0","25.0","7.1","6.0",".","1.2","10.7",".",".",".",".",".",".",".","."
"Communicatn in Complex Orgs","575
001","","40","3.263","40.0","20.0","22.5","7.5","2.5","5.0","2.5",".",".",".",".",".",".",".",".","."
"","605
001","","86","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","605
002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Digital Studies Capstone","Course Total","","88","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Special Topics in Production","609
001","","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Rhetoric&Pub Address","610
001","","12","3.792","83.3","8.3",".",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"Field Exper in Communicatn","614
001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Secnd Fld Exp-Communication","615
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Hlth Communication-Info Age","617
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Adv Video Productn&Directn","001
651","","16","3.033","25.0","25.0","18.8","6.3","6.3","12.5",".",".",".",".",".",".","6.3",".",".","."
"Film Theory","669
001","","18","3.529","44.4","16.7","27.8","5.6",".",".",".",".",".",".",".",".","5.6",".",".","."
"Directed Study","698
008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
008","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
033","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
042","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
044","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","799
031","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
033","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
044","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","799
050","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","5","***","","","","","","","","","","","","","","","",""
"Film Colloquium","902
001","","21","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Media&Cultural Studies Colloq","903
001","","18","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Communicatn Science Colloq","904
001","","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Rhetoric Colloquium","905
001","","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","950
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","950
002","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","950
003","","13","3.962","92.3","7.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Smr-Radio-Tv-Film","Course Total","","43","3.988","97.7","2.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
