"ART DEPARTMENT","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","",""
"Adv Research-Art Metal","Course Total","4","***","","","","","","","","","","","","","","","",""
"","996
003","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","996
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","996
011","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","059
996","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Research-Graphics","Course Total","20","3.974","95.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
002","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
003","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
005","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
009","9","3.967","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
014","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
015","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
017","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
018","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
020","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
031","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
042","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
055","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
059","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
061","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
068","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
076","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
077","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
078","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
080","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","999
082","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
096","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
097","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","175","3.988","98.9","0.6","0.6",".",".",".",".",".",".",".",".",".",".",".",".","."
