"","990
015","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
017","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
018","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis Research","Course Total","16","",".",".",".",".",".",".",".","93.8","",".",".","",".","6.3",".",".",".","."
"ASIAN
185","Dept. Total","692","3.757","69.9","15.2","5.8","1.9","1.0","0.6","0.4","2.9","",".","0.4","",".","0.1","1.3","0.1","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"185
ASIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","68","3.554","52.9","19.1","19.1","5.9","2.9",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","96","3.611","67.7","16.7","6.3","3.1","2.1","2.1","2.1",".","",".",".","",".",".",".",".",".","."
"Junior","","195","3.755","73.8","14.9","5.6","2.1","0.5","1.0","0.5",".","",".",".","",".",".","1.5",".",".","."
"Senior","","242","3.846","76.0","16.9","3.3","0.8","0.8",".",".","1.2","",".","0.4","",".",".","0.4",".",".","."
"Undergraduates","","601","3.740","71.4","16.5","6.3","2.2","1.2","0.7","0.5","0.5","",".","0.2","",".",".","0.7",".",".","."
"Special","","12","3.750","41.7","8.3","8.3",".",".",".",".","16.7","",".",".","",".",".",".","8.3","16.7","."
"Graduate","","79","3.937","63.3","6.3","1.3",".",".",".",".","19.0","",".","2.5","",".","1.3","6.3",".",".","."
"","Dept. Total","692","3.757","69.9","15.2","5.8","1.9","1.0","0.6","0.4","2.9","",".","0.4","",".","0.1","1.3","0.1","0.3","."
