"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LEGAL STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","","",""
"LEGAL ST
535","Dept. Total","721","3.135","25.0","25.5","25.4","11.9","8.3","1.9","1.0","0.4","",".",".","",".","",".","0.4","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","108","2.681","5.6","17.6","28.7","16.7","25.9","5.6",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","133","2.884","14.3","22.6","30.8","12.8","11.3","3.8","3.0","0.8","",".",".","",".","",".",".","0.8",".","."
"Junior","","220","3.216","24.1","30.9","25.0","11.4","6.8","0.9","0.9",".","",".",".","",".","",".",".",".",".","."
"Senior","","252","3.446","38.9","26.2","21.8","10.3","0.8","0.4","0.4",".","",".",".","",".","",".","1.2",".",".","."
"Undergraduates","","713","3.131","24.7","25.7","25.5","12.1","8.4","2.0","1.0","0.1","",".",".","",".","",".","0.4","0.1",".","."
"Special","","6","3.615","33.3","16.7","16.7",".",".",".",".","33.3","",".",".","",".","",".",".",".",".","."
"Graduate","","2","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","721","3.135","25.0","25.5","25.4","11.9","8.3","1.9","1.0","0.4","",".",".","",".","",".","0.4","0.1",".","."
