"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"ANIMAL SCIENCES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","",""
"200
Biol&Apprec-Companion Anmls","001","146","2.619","16.4","15.8","15.1","19.2","15.1","12.3","4.1","0.7","0.7",".",".",".",".","0.7",".","."
"250
Horse Science & Management","001","28","3.661","60.7","17.9","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"289","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"289","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Honors Independent Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"299","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","030","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","6","3.625","83.3",".",".","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"305
Intro-Meat Sci & Technology","001","25","3.080","20.0",".","68.0",".","12.0",".",".",".",".",".",".",".",".",".",".","."
"360
Principles-Animal Breeding","001","27","2.889","25.9","18.5","18.5","11.1","14.8","7.4","3.7",".",".",".",".",".",".",".",".","."
"375
Special Topics","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"399
Coord Intrnshp/Cooprtv Educ","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"414
Ruminant Nutrition","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"430
Sheep Production","001","21","3.643","66.7","23.8","4.8",".",".",".","4.8",".",".",".",".",".",".",".",".","."
"432
Swine Production","001","8","3.688","37.5","62.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"434
Reproductive Physiology","001","42","2.798","14.3","16.7","23.8","23.8","16.7",".","4.8",".",".",".",".",".",".",".",".","."
"682","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","067","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","2","***","","","","","","","","","","","","","","","",""
"699","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","030","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","10","3.813","80.0",".","10.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"799","035","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","070","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Practicum-Animal Sci Tchng","Course Total","5","***","","","","","","","","","","","","","","","",""
"875","002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"875","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"875","004","7","3.857","71.4","28.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"875","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Topics","Course Total","17","3.862","76.5","23.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"931
Seminar in Animal Nutrition","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"951
Seminar in Animal Breeding","001","7","3.500","14.3",".","14.3",".",".",".",".",".",".",".",".",".",".",".","71.4","."
"954
Endocrinlgy-Reprodctve Phys","001","10","4.000","10.0",".",".",".",".",".",".","90.0",".",".",".",".",".",".",".","."
"990","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","Page 33 of 385"
