"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","101
003","13","1.808","7.7",".","7.7","7.7","46.2","15.4","15.4",".",".",".",".",".",".",".",".","."
"","101
006","18","2.278","16.7",".","16.7","11.1","33.3","16.7","5.6",".",".",".",".",".",".",".",".","."
"","101
007","21","1.905","9.5","9.5","14.3",".","23.8","28.6","14.3",".",".",".",".",".",".",".",".","."
"","009
101","21","1.810","4.8",".","19.0","9.5","33.3","14.3","19.0",".",".",".",".",".",".",".",".","."
"","101
010","15","1.700","6.7",".","20.0","6.7","20.0","26.7","20.0",".",".",".",".",".",".",".",".","."
"Intermediate Algebra","Course Total","88","1.909","9.1","2.3","15.9","6.8","30.7","20.5","14.8",".",".",".",".",".",".",".",".","."
"","112
001","10","1.250",".",".","10.0","10.0","30.0","10.0","40.0",".",".",".",".",".",".",".",".","."
"","112
005","20","2.525","20.0","10.0","15.0","5.0","35.0","10.0","5.0",".",".",".",".",".",".",".",".","."
"","016
112","15","2.467","13.3","6.7","26.7","6.7","33.3","6.7","6.7",".",".",".",".",".",".",".",".","."
"","112
017","19","2.500","10.5","5.3","26.3","10.5","42.1",".","5.3",".",".",".",".",".",".",".",".","."
"","112
025","20","2.150","10.0","10.0","10.0",".","55.0",".","15.0",".",".",".",".",".",".",".",".","."
"","026
112","24","2.313","12.5","12.5","20.8",".","33.3","8.3","12.5",".",".",".",".",".",".",".",".","."
"","035
112","19","2.447","15.8","5.3","31.6",".","31.6","5.3","10.5",".",".",".",".",".",".",".",".","."
"","112
036","21","1.800","9.5","14.3","9.5","4.8","19.0","4.8","33.3",".",".",".",".",".",".","4.8",".","."
"","037
112","21","1.857","4.8","9.5","9.5","9.5","23.8","33.3","9.5",".",".",".",".",".",".",".",".","."
"","112
045","17","1.969","17.6","5.9","5.9","11.8","11.8","23.5","17.6",".",".",".",".",".",".","5.9",".","."
"","112
046","20","1.737","10.0","5.0",".","5.0","35.0","25.0","15.0",".",".",".",".",".",".","5.0",".","."
"","056
112","21","2.452","14.3","14.3","19.0","9.5","28.6",".","14.3",".",".",".",".",".",".",".",".","."
"","066
112","19","2.474","26.3","5.3","10.5","5.3","31.6","15.8","5.3",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","246","2.183","13.0","8.5","15.0","5.7","31.7","11.0","13.8",".",".",".",".",".",".","1.2",".","."
"","113
001","17","2.824","5.9","23.5","29.4","23.5","11.8","5.9",".",".",".",".",".",".",".",".",".","."
"","004
113","21","2.619","14.3","9.5","38.1",".","19.0","19.0",".",".",".",".",".",".",".",".",".","."
"","005
113","16","2.625","31.3","6.3","25.0","6.3","6.3","12.5","12.5",".",".",".",".",".",".",".",".","."
"","006
113","16","2.438","6.3",".","62.5",".","12.5","6.3","12.5",".",".",".",".",".",".",".",".","."
"","113
010","20","2.125","15.0",".","20.0","25.0","10.0","10.0","20.0",".",".",".",".",".",".",".",".","."
"","011
113","19","2.368","5.3","5.3","36.8","15.8","21.1","5.3","10.5",".",".",".",".",".",".",".",".","."
"","113
012","19","2.605","21.1",".","31.6","15.8","15.8","10.5","5.3",".",".",".",".",".",".",".",".","."
"","113
015","22","2.705","9.1","13.6","36.4","9.1","22.7","9.1",".",".",".",".",".",".",".",".",".","."
"","016
113","19","2.583","5.3","10.5","31.6","15.8","21.1","10.5",".",".",".",".",".",".","5.3",".",".","."
"","017
113","22","2.932","27.3","9.1","18.2","22.7","18.2","4.5",".",".",".",".",".",".",".",".",".","."
"","113
020","21","2.976","23.8","23.8","19.0","9.5","14.3","9.5",".",".",".",".",".",".",".",".",".","."
"","021
113","24","2.479","8.3","20.8","16.7","8.3","29.2","12.5","4.2",".",".",".",".",".",".",".",".","."
"","113
022","20","2.925","15.0","15.0","35.0","10.0","25.0",".",".",".",".",".",".",".",".",".",".","."
"","113
026","17","2.265","5.9","11.8","11.8","17.6","35.3","11.8","5.9",".",".",".",".",".",".",".",".","."
"","027
113","22","3.023","27.3","27.3","9.1","13.6","13.6","9.1",".",".",".",".",".",".",".",".",".","."
"","028
113","15","2.567","26.7","6.7","20.0",".","26.7","13.3","6.7",".",".",".",".",".",".",".",".","."
"","113
032","22","2.545","13.6",".","27.3","27.3","22.7","4.5","4.5",".",".",".",".",".",".",".",".","."
"","113
038","17","2.559","23.5",".","29.4","17.6","5.9","17.6","5.9",".",".",".",".",".",".",".",".","."
"","113
039","18","2.417","5.6","27.8","11.1","11.1","22.2","16.7","5.6",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","367","2.619","15.3","11.4","26.4","13.4","18.8","9.8","4.6",".",".",".",".",".","0.3",".",".","."
"Algebra and Trigonometry","114
001","76","2.336","19.7","9.2","13.2","10.5","22.4","11.8","13.2",".",".",".",".",".",".",".",".","."
"","130
001","29","3.190","24.1","31.0","24.1","6.9","10.3","3.4",".",".",".",".",".",".",".",".",".","."
"","130
002","27","3.111","18.5","29.6","22.2","14.8","14.8",".",".",".",".",".",".",".",".",".",".","."
"","130
003","30","3.317","40.0","16.7","26.7",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"","130
005","27","3.444","48.1","7.4","33.3","7.4","3.7",".",".",".",".",".",".",".",".",".",".","."
