"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"LAW","","","","","","","","","","","","","","","","","","","","","",""
"LAW","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","","","","",""
"990","052","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","053","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","064","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","069","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","077","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","083","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","084","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","092","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","62","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Directed Research","Course Total","104","3.822","20.2","9.6","1.0",".","",".","",".","",".","67.3",".",".",".",".","1.9",".",".","."
"991","007","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","009","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","011","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","014","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","024","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","027","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","036","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","047","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","051","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","052","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"991","084","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Directed Reading","Course Total","18","3.875","38.9","16.7",".",".","",".","",".","",".","44.4",".",".",".",".",".",".",".","."
