"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"POLITICAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"778
POLI SCI","","","","","","","","","","","","","","","","","","","","","",""
"990","020","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","021","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","022","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","023","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","027","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","028","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","029","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","030","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","033","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","041","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","042","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","043","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","063","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","077","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","078","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","080","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","099","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","50","",".",".",".",".","",".","",".","",".","34.0","4.0",".",".","62.0",".",".",".","."
"999","005","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","006","4","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","009","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","013","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","0175","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","017","5","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"","Section Total","6","4.000","83.3",".",".",".","",".","",".","",".","16.7",".",".",".",".",".",".",".","."
"999","018","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","022","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","025","1","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","028","2","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"999","077","3","***","","","","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","22","3.942","81.8",".","4.5",".","",".","",".","",".","13.6",".",".",".",".",".",".",".","."
