"L&S","","","","","","","","","","","","","","","","","","","","","",""
"INTERDIS COURSES (L & S)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","","","","",""
"Ways of Knowing Biology","151
001","54","",".",".",".",".",".",".",".",".",".","","98.1",".","",".","",".",".","1.9","."
"Intro Les, Gay, Bi, Trnsgen St","200
002","76","3.148","22.4","31.6","19.7","9.2","5.3","1.3","3.9","1.3",".","",".",".","",".","","1.3","1.3","2.6","."
"Undergrad Research Experience","250
001","47","3.697","66.0","19.1","8.5","2.1","2.1",".","2.1",".",".","",".",".","",".","",".",".",".","."
"European Studies Seminar","594
001","5","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"INTER-LS
502","Dept. Total","182","3.365","28.6","18.1","11.0","4.4","2.7","0.5","2.2","0.5","",".","29.1","",".","",".","0.5","0.5","1.6","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"502
INTER-LS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","54","2.990","14.8","13.0","13.0","11.1","7.4","1.9","1.9",".","",".","37.0","",".","",".",".",".",".","."
"Sophomore","","81","3.671","35.8","14.8","7.4",".",".",".","1.2",".","",".","39.5","",".","",".","1.2",".",".","."
"Junior","","24","3.316","41.7","33.3","8.3","4.2",".",".","8.3",".","",".","4.2","",".","",".",".",".",".","."
"Senior","","20","3.324","20.0","30.0","25.0","5.0","5.0",".",".","5.0","",".",".","",".","",".",".","5.0","5.0","."
"Undergraduates","","179","3.359","28.5","18.4","11.2","4.5","2.8","0.6","2.2","0.6","",".","29.6","",".","",".","0.6","0.6","0.6","."
"Special","","2","",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","100.0","."
"Graduate","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","182","3.365","28.6","18.1","11.0","4.4","2.7","0.5","2.2","0.5","",".","29.1","",".","",".","0.5","0.5","1.6","."
