"L&S","","","","","","","","","","","","","","","","","","","",""
"THEATRE AND DRAMA","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","",""
"THEATRE
942","Dept. Total","1157","3.589","52.8","24.1","12.4","3.6","2.5","0.3","0.4","2.5","0.2",".","",".","0.3","0.3","0.2","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","190","3.430","41.6","31.6","14.2","6.8","4.7",".","1.1",".",".",".","",".",".",".",".",".","."
"Sophomore","","239","3.554","50.2","27.6","14.6","2.9","2.5","0.8","0.4",".",".",".","",".",".","0.4","0.4",".","."
"Junior","","265","3.619","55.5","24.2","12.1","4.9","1.9","0.4",".","0.8",".",".","",".",".",".",".","0.4","."
"Senior","","304","3.601","55.6","20.7","14.1","2.6","3.0","0.3","0.3","2.6","0.3",".","",".",".",".","0.3",".","."
"Undergraduates","","998","3.561","51.6","25.4","13.7","4.1","2.9","0.4","0.4","1.0","0.1",".","",".",".","0.1","0.2","0.1","."
"Special","","9","3.455","33.3","33.3","11.1","11.1",".",".",".","11.1",".",".","",".",".",".",".",".","."
"Graduate","","150","3.833","62.0","15.3","3.3",".",".",".","0.7","12.0","0.7",".","",".","2.7","1.3",".","2.0","."
"","Dept. Total","1157","3.589","52.8","24.1","12.4","3.6","2.5","0.3","0.4","2.5","0.2",".","",".","0.3","0.3","0.2","0.3","."
