"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"BOTANY","Section","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"208
BOTANY","","","","","","","","","","","","","","","","","","","",""
"Survey of Botany","100","001","79","3.709","70.9","16.5","5.1","3.8","2.5",".","1.3",".",".",".",".",".",".",".",".","."
"Plants, Parasites, & People","123","001","70","3.479","45.7","30.0","14.3","5.7","1.4",".","2.9",".",".",".",".",".",".",".",".","."
"General Botany","130","001","144","2.948","15.3","26.4","27.1","10.4","15.3","3.5","2.1",".",".",".",".",".",".",".",".","."
"Genetics and Human Affairs","133","001","23","3.000","39.1","8.7","26.1",".","13.0","8.7","4.3",".",".",".",".",".",".",".",".","."
"Introductory Biology","151","001","27","2.778","14.8","7.4","37.0","14.8","18.5","7.4",".",".",".",".",".",".",".",".",".","."
"","152","001","14","3.036","28.6","14.3","28.6","21.4",".",".","7.1",".",".",".",".",".",".",".",".","."
"","152","002","13","3.292","23.1","15.4","46.2","7.7",".",".",".",".",".",".",".",".","7.7",".",".","."
"","152","003","7","3.429","42.9","28.6","14.3",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"Introductory Biology","","Course Total","34","3.212","29.4","17.6","32.4","11.8","2.9",".","2.9",".",".",".",".",".","2.9",".",".","."
"Introductory Ecology","260","001","114","2.752","23.7","2.6","29.8","4.4","29.8","8.8",".",".","0.9",".",".",".",".",".",".","."
"Principles-Plant Structure","305","001","17","3.147","23.5","29.4","23.5","11.8","5.9","5.9",".",".",".",".",".",".",".",".",".","."
"Fungi","332","001","18","3.583","66.7",".","22.2","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"Vascular Flora of Wisconsin","401","001","37","3.203","35.1","8.1","40.5",".","13.5","2.7",".",".",".",".",".",".",".",".",".","."
"","402","001","11","2.750","18.2","9.1","27.3","18.2",".","18.2",".",".",".",".",".",".",".","9.1",".","."
"","402","002","15","3.400","40.0","26.7","13.3","13.3","6.7",".",".",".",".",".",".",".",".",".",".","."
"Dendrology","","Course Total","26","3.140","30.8","19.2","19.2","15.4","3.8","7.7",".",".",".",".",".",".",".","3.8",".","."
"Evolutionary Biology","410","001","8","2.875",".","25.0","62.5",".",".","12.5",".",".",".",".",".",".",".",".",".","."
"Plant Geography","422","001","37","3.689","56.8","27.0","13.5","2.7",".",".",".",".",".",".",".",".",".",".",".","."
"General Ecology","460","001","18","2.528","11.1","11.1","33.3","5.6","22.2","11.1","5.6",".",".",".",".",".",".",".",".","."
"Envr Study/UNESCO-Biosphere","463","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"General Genetics","466","001","19","2.553","10.5","10.5","15.8","26.3","26.3","10.5",".",".",".",".",".",".",".",".",".","."
"Intro to Systems Biology","468","001","43","3.500","41.9","14.0","41.9",".",".",".",".",".",".",".",".",".","2.3",".",".","."
"Plant Physiology","500","001","43","3.455","46.5","18.6","23.3","4.7","2.3","2.3",".",".",".",".",".",".",".",".","2.3","."
"Plant-Microbe Interactions","505","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Introductory Cytogenetics","561","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Biol,Soc&Human Values","590","001","26","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Capstone-Field Biology II","640","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Conservation Biology","651","001","7","3.286","28.6","57.1",".",".",".","14.3",".",".",".",".",".",".",".",".",".","."
"Senior Honors Thesis","682","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","691","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","691","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","","Course Total","3","***","","","","","","","","","","","","","","","",""
"","692","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","692","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","692","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","692","028","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","692","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","692","041","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","692","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","692","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","","Course Total","8","3.667","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699","000A","1","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","Page 170 of 385",""
