"","999
084","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
087","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
088","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","999
089","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","45","3.941","71.1","6.7","2.2",".",".",".",".","15.6",".",".",".","2.2","2.2",".",".","."
"HISTORY
448","Dept. Total","3734","3.284","27.0","28.4","23.5","6.7","4.8","1.6","1.0","4.3","0.0","0.0","0.0","1.3","0.4","0.3","0.4","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","",""
"Freshmen","","303","3.229","20.1","32.7","32.7","7.3","4.0","1.3","1.3","0.3",".",".",".",".",".",".",".","0.3"
"Sophomore","","825","3.249","21.8","33.0","29.3","6.5","5.8","1.2","0.8","0.5",".",".",".",".","0.1","0.4","0.4","0.1"
"Junior","","956","3.213","23.7","30.4","27.3","8.1","4.9","2.1","1.8","1.2",".",".",".",".","0.2","0.3",".","."
"Senior","","1290","3.307","31.2","27.8","20.9","7.6","5.7","1.9","0.6","3.2","0.1","0.1",".","0.1","0.2","0.4","0.2","0.1"
"Undergraduates","","3374","3.257","25.8","30.2","25.8","7.4","5.4","1.7","1.1","1.7","0.0","0.0",".","0.0","0.2","0.3","0.2","0.1"
"Special","","63","3.724","39.7","12.7","4.8",".",".","1.6",".","30.2",".",".","1.6",".",".",".","9.5","."
"Graduate","","295","3.862","38.6","11.2","1.4","0.3",".",".",".","28.5",".",".",".","15.9","3.1",".","1.0","."
"Prof Yr 1","","1","3.000",".",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","3.214",".","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","3734","3.284","27.0","28.4","23.5","6.7","4.8","1.6","1.0","4.3","0.0","0.0","0.0","1.3","0.4","0.3","0.4","0.1"
