"","","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"HISTORY OF SCIENCE","Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","","Grades","GPA","","","","","","","","","","","","","","","",""
"456
HIST SCI","","","","","","","","","","","","","","","","","","","","",""
"Great Scientists","100","001","","36","3.200","25.0","19.4","38.9","2.8","8.3","2.8",".",".",".",".",".",".",".",".","2.8","."
"Making of Modern Science","202","001","","76","3.080","9.2","31.6","27.6","17.1","2.6","1.3","1.3","7.9","1.3",".",".",".",".",".",".","."
"The Physician in History","212","001","","56","3.155","19.6","23.2","33.9","17.9",".","3.6",".","1.8",".",".",".",".",".",".",".","."
"Physician in Hist (Honors)","284","001","","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ancient & Medieval Science","322","001","","28","3.420","42.9","21.4","7.1","3.6","14.3",".",".","3.6",".",".",".",".","3.6",".","3.6","."
"History of Modern Biology","333","001","","20","3.605","50.0","25.0","10.0","10.0",".",".",".",".",".",".",".",".","5.0",".",".","."
"Spec Topics-Hist of Science","350","001","","15","3.567","33.3","53.3","6.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"History of Pharmacy","401","001","","18","3.194","27.8","11.1","50.0","5.6",".","5.6",".",".",".",".",".",".",".",".",".","."
"Health&Soc Welfare-West Soc","444","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Health, Disease&Healing II","508","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Race, Amer Med & Pub Health","523","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Women & Health-Amer History","531","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"History of Social Sciences","536","001","","11","3.600","45.5","18.2","27.3",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"Undergrad Smr-Hist of Sci","555","001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Byzantine Med & Pharmacy","562","001","","7","3.500","57.1",".","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Studies-Ancient&Medievl Sci","622","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","682","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr:Modern Physical Science","905","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-Special Topics","921","001","","14","3.833","50.0","7.1","7.1",".",".",".",".","28.6",".",".",".",".","7.1",".",".","."
"Seminar:Research and Thesis","925","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"History of Science Colloq","950","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","003","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","007","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","015","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","","Course Total","","9","",".",".",".",".",".",".",".","88.9",".",".",".","11.1",".",".",".","."
"","999","014","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","999","021","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","","Course Total","","5","***","","","","","","","","","","","","","","","",""
