"CURRICULUM AND INSTRUCTIO Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"704
Curriculum Planning","001","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"708
The Study of Teaching","001","","8","3.643","37.5","37.5","12.5",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"716
Reform&Change-Curric&Instr","001","","10","4.000","90.0",".",".",".",".",".",".",".",".",".",".",".","10.0",".",".","."
"725
Ethnogrphc Mths-Curric&Inst","001","","14","3.821","71.4","21.4","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"758
Secondary Sch Soc St Curric","001","","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"801
Interactv Media&Comp-Curric","001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"811
Instruction of Mathematics","001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"829
Prosmr-Amer Curric Theory","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"840
Fld-School Reading Programs","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"841
Educ Role-Fam-Early Chd Dev","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"842
Special Topics in Math Educ","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"844
Culturally Relevnt Pedagogy","001","","21","3.941","76.2",".","4.8",".",".",".",".",".",".",".",".",".","19.0",".",".","."
"900
Smr-Educational Technology","001","","11","3.900","72.7","18.2",".",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"916
Spec Topics:Rsch&Eval-C&I","001","","20","4.000","85.0",".",".",".",".",".",".","5.0",".",".",".",".","10.0",".",".","."
"942
Smr-Rsch on Math Education","001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"950
Pre&In-Service Ed-Teachers","001","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"951
Seminar in Art Education","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"960
Seminar-Science Education","001","","13","3.914","84.6","15.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"975","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"975","002","","9","4.000","88.9",".",".",".",".",".",".","11.1",".",".",".",".",".",".",".","."
"975","003","","26","4.000","92.3",".",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"975","004","","13","4.000","84.6",".",".",".",".",".",".",".",".",".",".",".","15.4",".",".","."
"General Seminar","Course Total","","54","4.000","90.7",".",".",".",".",".",".","1.9",".",".",".",".","7.4",".",".","."
"990","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","013","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","","7","",".",".",".",".",".",".",".","71.4",".",".",".","28.6",".",".",".","."
"990","037","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","051","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","052","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","056","","8","",".",".",".",".",".",".",".","50.0",".",".",".",".","50.0",".",".","."
"990","071","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","074","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","075","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","085","","8","",".",".",".",".",".",".",".",".","12.5",".",".","87.5",".",".",".","."
"990","092","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"April 01, 2013","","","","","","","","","","","","","","","","","","","","Page 89 of 385"
