"","990
032","1","***","","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
034","1","***","","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
039","1","***","","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","33","",".",".",".",".",".",".","",".","87.9","",".",".","",".","12.1",".",".",".","."
"636
M S & E","Dept. Total","838","3.437","40.3","20.6","15.3","5.6","2.5","1.6","",".","8.9","",".","2.7","",".","1.4","0.8","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"636
M S & E","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","3.667","83.3",".",".",".","16.7",".","",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","122","2.969","30.3","10.7","27.9","14.8","9.0","6.6","",".","0.8","",".",".","",".",".",".",".",".","."
"Junior","","185","3.380","35.7","31.9","18.9","9.7","1.1","1.6","",".",".","",".",".","",".",".","0.5","0.5",".","."
"Senior","","282","3.533","49.3","28.0","15.2","2.8","2.5","0.7","",".","1.1","",".",".","",".",".","0.4",".",".","."
"Undergraduates","","595","3.366","41.5","25.4","18.8","7.4","3.5","2.2","",".","0.7","",".",".","",".",".","0.3","0.2",".","."
"Special","","4","***","","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","239","3.748","37.2","8.8","6.3","1.3",".",".","",".","29.7","",".","9.6","",".","5.0","2.1",".",".","."
"","Dept. Total","838","3.437","40.3","20.6","15.3","5.6","2.5","1.6","",".","8.9","",".","2.7","",".","1.4","0.8","0.1",".","."
