"Research","Course Total","43","",".",".",".",".",".",".",".","51.2","",".",".","",".","48.8",".",".",".","."
"","999
016","9","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"","999
025","6","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"Advanced Independent Study","Course Total","15","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"640
ATM OCN","Dept. Total","687","3.447","47.2","18.0","13.7","5.8","4.1","1.0","1.5","4.8","",".",".","",".","3.5","0.1","0.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","129","3.277","36.4","24.8","22.5","7.0","3.1","3.1","3.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","","154","3.321","41.6","22.7","17.5","9.1","5.2","0.6","3.2",".","",".",".","",".",".",".",".",".","."
"Junior","","109","3.593","59.6","16.5","12.8","6.4","3.7","0.9",".",".","",".",".","",".",".",".",".",".","."
"Senior","","137","3.461","54.7","15.3","10.9","6.6","7.3","0.7","0.7",".","",".",".","",".","2.2","0.7","0.7",".","."
"Undergraduates","","529","3.400","47.4","20.0","16.1","7.4","4.9","1.3","1.9",".","",".",".","",".","0.6","0.2","0.2",".","."
"Special","","14","3.750","7.1","7.1",".",".",".",".",".","78.6","",".",".","",".",".",".","7.1",".","."
"Graduate","","144","3.734","50.0","11.8","6.3","0.7","1.4",".",".","15.3","",".",".","",".","14.6",".",".",".","."
"","Dept. Total","687","3.447","47.2","18.0","13.7","5.8","4.1","1.0","1.5","4.8","",".",".","",".","3.5","0.1","0.3",".","."
