"","990
036","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
046","3","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
047","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Research","Course Total","33","",".",".",".",".",".",".",".","63.6","",".",".","",".","36.4","",".",".",".","."
"604
AN SCI","Dept. Total","741","3.383","52.2","14.4","13.4","7.4","5.4","1.1","0.5","3.8","",".",".","",".","1.6","",".","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"604
AN SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","225","3.253","55.1","14.7","12.4","8.9","5.8","2.2","0.9",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","165","3.338","53.3","13.3","15.2","9.1","7.9","0.6",".",".","",".",".","",".",".","",".","0.6",".","."
"Junior","","119","3.332","51.3","16.0","16.0","6.7","7.6","0.8","1.7",".","",".",".","",".",".","",".",".",".","."
"Senior","","153","3.536","58.8","15.7","13.7","7.2","3.3","0.7",".","0.7","",".",".","",".",".","",".",".",".","."
"Undergraduates","","662","3.363","54.8","14.8","14.0","8.2","6.0","1.2","0.6","0.2","",".",".","",".",".","",".","0.2",".","."
"Special","","4","***","","","","","","","","","","",".","",".",".","",".",".",".","."
"Graduate","","75","3.652","30.7","10.7","8.0","1.3",".",".",".","33.3","",".",".","",".","16.0","",".",".",".","."
"","Dept. Total","741","3.383","52.2","14.4","13.4","7.4","5.4","1.1","0.5","3.8","",".",".","",".","1.6","",".","0.1",".","."
