"","990
024","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
026","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research and Thesis","Course Total","34","",".",".",".",".",".",".",".","100.0","",".",".","",".",".",".",".",".","."
"188
ASTRON","Dept. Total","982","3.645","62.6","14.7","8.2","2.0","2.0","1.8","1.0","4.6","",".",".","",".","0.8","0.2",".","1.9","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","203","3.661","68.5","15.3","9.4","3.0","1.0","1.5","1.5",".","",".",".","",".",".",".",".",".","."
"Sophomore","","313","3.726","74.4","12.1","6.7","2.2","1.9","1.6","0.6",".","",".",".","",".",".","0.3",".",".","."
"Junior","","192","3.542","62.0","15.6","12.0","2.1","2.6","3.6","1.6",".","",".",".","",".",".","0.5",".",".","."
"Senior","","153","3.581","58.8","16.3","10.5","2.0","3.3","2.0","1.3","0.7","",".",".","",".","5.2",".",".",".","."
"Undergraduates","","861","3.645","67.5","14.4","9.2","2.3","2.1","2.1","1.2","0.1","",".",".","",".","0.9","0.2",".",".","."
"Special","","33","2.909","6.1",".",".",".","6.1","3.0",".","27.3","",".",".","",".",".",".",".","57.6","."
"Graduate","","94","3.730","39.4","21.3","2.1",".",".",".",".","37.2","",".",".","",".",".",".",".",".","."
"","Dept. Total","988","3.645","62.8","14.6","8.2","2.0","2.0","1.9","1.0","4.6","",".",".","",".","0.8","0.2",".","1.9","."
