"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"980","092","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","093","4","***","","","","","","","","","",".",".",".",".",".",".","."
"980","098","1","***","","","","","","","","","",".",".",".",".",".",".","."
"980","122","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar: Review of Current Res","Course Total","135","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","001","73","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","002","9","",".",".",".",".",".",".",".","11.1",".",".",".","88.9",".",".",".","."
"990","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","008","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","015","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","017","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","019","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","030","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","032","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","033","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","043","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","049","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","051","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","055","3","***","","","","","","","","","",".",".",".",".",".",".","."
"February 06, 2024","","","","","","","","","","","","","","","","","","Page 205 of 469",""
