"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LINGUISTICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","Dept. Total","480","3.427","50.2","16.7","15.2","6.3","7.9","2.1","0.6","0.6","",".",".","",".","",".","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","97","3.119","27.8","26.8","15.5","11.3","15.5","1.0","2.1",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","144","3.342","45.1","17.4","16.7","9.0","8.3","2.8","0.7",".","",".",".","",".","",".",".",".",".","."
"Junior","","102","3.376","46.1","17.6","20.6","4.9","6.9","3.9",".",".","",".",".","",".","",".",".",".",".","."
"Senior","","95","3.706","72.6","8.4","12.6","1.1","4.2","1.1",".",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","","438","3.381","47.5","17.6","16.4","6.8","8.7","2.3","0.7",".","",".",".","",".","",".",".",".",".","."
"Special","","4","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","","38","3.923","84.2","7.9","2.6",".",".",".",".",".","",".",".","",".","",".","5.3",".",".","."
"","Dept. Total","480","3.427","50.2","16.7","15.2","6.3","7.9","2.1","0.6","0.6","",".",".","",".","",".","0.4",".",".","."
