"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"AMN","","","","","","","","","","","","","","","","","","","",""
"NAVAL SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Intro to Naval Science","101
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Naval Lab I","175
001","","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership&Management","201
001","","12","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elementary Naval Lab I","275
001","","15","3.933","86.7","13.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Engineering","301
001","","8","3.625","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab I","375
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Operations","401
001","","7","3.357","28.6","42.9","14.3",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory I","475
001","","13","4.000","92.3",".",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"Professional Naval Lab I","575
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"672
NAV SCI","Dept. Total","","83","3.771","75.9","18.1","3.6",".","1.2",".",".",".",".",".",".",".","1.2",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","20","3.819","75.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","19","3.697","63.2","26.3","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","34","3.713","76.5","14.7","2.9",".","2.9",".",".",".",".",".",".",".","2.9",".",".","."
"Undergraduates","","","85","3.771","76.5","17.6","3.5",".","1.2",".",".",".",".",".",".",".","1.2",".",".","."
"","Dept. Total","","85","3.771","76.5","17.6","3.5",".","1.2",".",".",".",".",".",".",".","1.2",".",".","."
