"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","Dept. Total","514","3.659","63.0","17.5","7.6","3.9","1.9","",".","1.4","1.6","",".","0.4","",".","",".","2.1","0.6",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","66","3.544","63.6","12.1","9.1","4.5","6.1","",".","3.0",".","",".",".","",".","",".","1.5",".",".","."
"Sophomore","","107","3.745","73.8","15.9","2.8","3.7","0.9","",".","1.9",".","",".",".","",".","",".","0.9",".",".","."
"Junior","","132","3.724","70.5","11.4","10.6","3.0","1.5","",".","0.8",".","",".",".","",".","",".","2.3",".",".","."
"Senior","","163","3.562","49.1","29.4","9.8","5.5","1.8","",".","1.2",".","",".","1.2","",".","",".","1.8",".",".","."
"Undergraduates","","468","3.645","62.8","18.8","8.3","4.3","2.1","",".","1.5",".","",".","0.4","",".","",".","1.7",".",".","."
"Special","","8","4.000","50.0",".",".",".",".","",".",".","12.5","",".",".","",".","",".",".","37.5",".","."
"Graduate","","38","3.945","68.4","5.3",".",".",".","",".",".","18.4","",".",".","",".","",".","7.9",".",".","."
"","Dept. Total","514","3.659","63.0","17.5","7.6","3.9","1.9","",".","1.4","1.6","",".","0.4","",".","",".","2.1","0.6",".","."
