"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","112
001","65","2.462","10.8","12.3","24.6","12.3","20.0","15.4","4.6",".",".",".",".",".",".",".",".","."
"","112
002","60","2.558","10.0","5.0","38.3","16.7","20.0","1.7","8.3",".",".",".",".",".",".",".",".","."
"","112
003","62","2.250","8.1","9.7","19.4","14.5","22.6","19.4","6.5",".",".",".",".",".",".",".",".","."
"","112
004","60","2.750","25.0","15.0","15.0","10.0","16.7","10.0","5.0",".",".",".",".",".","1.7","1.7",".","."
"","112
005","62","2.710","9.7","17.7","29.0","21.0","11.3","8.1","3.2",".",".",".",".",".",".",".",".","."
"","112
006","62","2.581","14.5","11.3","35.5","4.8","17.7","6.5","9.7",".",".",".",".",".",".",".",".","."
"","112
007","54","2.824","14.8","25.9","22.2","9.3","16.7","9.3","1.9",".",".",".",".",".",".",".",".","."
"","112
008","63","2.685","9.5","15.9","28.6","11.1","25.4","6.3","1.6",".",".",".",".",".","1.6",".",".","."
"","112
009","59","2.602","15.3","16.9","16.9","11.9","22.0","15.3","1.7",".",".",".",".",".",".",".",".","."
"","112
010","63","2.730","11.1","19.0","31.7","12.7","14.3","6.3","4.8",".",".",".",".",".",".",".",".","."
"","112
011","62","2.484","8.1","9.7","24.2","16.1","30.6","8.1","3.2",".",".",".",".",".",".",".",".","."
"","112
012","65","2.792","18.5","20.0","20.0","9.2","23.1","6.2","3.1",".",".",".",".",".",".",".",".","."
"","112
013","59","2.551","10.2","13.6","28.8","15.3","16.9","8.5","6.8",".",".",".",".",".",".",".",".","."
"","112
014","68","2.657","13.2","16.2","25.0","13.2","16.2","11.8","2.9",".",".",".",".",".","1.5",".",".","."
"","112
015","62","2.639","8.1","22.6","16.1","19.4","21.0","9.7","1.6",".",".",".",".",".","1.6",".",".","."
"","112
016","53","2.660","5.7","17.0","32.1","20.8","15.1","5.7","3.8",".",".",".",".",".",".",".",".","."
"","112
030","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Algebra","Course Total","981","2.621","12.1","15.4","25.5","13.6","19.4","9.3","4.3",".",".",".",".",".","0.4","0.1",".","."
"","113
001","58","3.250","46.6","20.7","13.8","1.7","8.6","3.4","5.2",".",".",".",".",".",".",".",".","."
"","113
002","58","2.966","32.8","19.0","15.5","5.2","17.2","5.2","5.2",".",".",".",".",".",".",".",".","."
"","113
003","58","3.155","41.4","13.8","22.4","6.9","5.2","6.9","3.4",".",".",".",".",".",".",".",".","."
"","113
004","58","3.147","48.3","13.8","10.3","8.6","6.9","6.9","5.2",".",".",".",".",".",".",".",".","."
"","113
005","53","3.075","43.4","18.9","9.4","7.5","5.7","9.4","5.7",".",".",".",".",".",".",".",".","."
"","113
006","53","3.302","39.6","20.8","18.9","9.4","7.5","3.8",".",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","338","3.148","42.0","17.8","15.1","6.5","8.6","5.9","4.1",".",".",".",".",".",".",".",".","."
"","114
001","258","3.225","28.7","28.7","22.5","8.5","7.4","3.9","0.4",".",".",".",".",".",".",".",".","."
"","114
002","166","3.027","24.7","20.5","25.3","13.9","7.2","5.4","2.4","0.6",".",".",".",".",".",".",".","."
"Algebra and Trigonometry","Course Total","424","3.148","27.1","25.5","23.6","10.6","7.3","4.5","1.2","0.2",".",".",".",".",".",".",".","."
"Quant Reasoning&Prob Solvng","141
001","123","3.242","27.6","24.4","31.7","7.3","4.9","2.4","0.8",".",".",".",".",".","0.8",".",".","."
"Calc with Algebra & Trig I","171
001","277","2.868","20.6","9.7","37.9","6.5","16.6","7.2","1.4",".",".",".",".",".",".",".",".","."
"","211
001","206","2.679","18.4","12.6","25.7","10.2","17.0","10.7","4.4",".",".",".",".",".","1.0",".",".","."
"","211
003","242","2.882","36.8","9.1","16.5","7.0","16.1","8.7","5.4",".",".",".",".",".","0.4",".",".","."
"Calculus","Course Total","448","2.789","28.3","10.7","20.8","8.5","16.5","9.6","4.9",".",".",".",".",".","0.7",".",".","."
"Calc/Intro-Differntl Equats","213
001","206","3.420","41.7","24.8","18.0","9.7","4.4","1.5",".",".",".",".",".",".",".",".",".","."
"","221
001","252","2.802","22.2","9.5","33.7","6.3","16.3","8.3","3.6",".",".",".",".",".",".",".",".","."
"","221
002","210","2.852","29.5","10.0","26.7","6.2","13.8","9.0","4.8",".",".",".",".",".",".",".",".","."
"","221
003","146","2.845","24.7","10.3","28.1","8.2","17.1","8.9","2.1",".",".",".",".",".","0.7",".",".","."
"","221
004","178","2.860","33.1","6.7","27.0","3.4","17.4","5.6","6.7",".",".",".",".",".",".",".",".","."
"","221
005","203","2.892","29.1","9.4","29.1","5.4","15.8","7.9","3.4",".",".",".",".",".",".",".",".","."
"","221
006","259","2.641","20.8","3.9","33.6","7.7","20.1","6.9","6.9",".",".",".",".",".",".",".",".","."
"","221
007","243","2.986","30.5","11.1","31.3","4.1","13.2","7.4","2.5",".",".",".",".",".",".",".",".","."
"Calculus&Analytic Geometry 1","Course Total","1491","2.834","26.8","8.6","30.3","5.9","16.2","7.7","4.4",".",".",".",".",".","0.1",".",".","."
