"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"JEWISH STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","","","","","",""
"Jewish Law, Business, Ethics","203
001","21","3.333","14.3","33.3","33.3","4.8",".",".",".",".",".","",".",".","",".","","",".","14.3",".","."
"The American Jewish Experience","219
001","19","3.412","31.6","36.8","10.5","5.3",".","5.3",".","10.5",".","",".",".","",".","","",".",".",".","."
"Intro to Biblical Lit","227
001","3","***","","","","","","","","","","",".",".","",".","","",".",".",".","."
"Elem Topics in Jewish History","231
001","13","3.769","69.2","15.4","15.4",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"Bible and Film: Lit and Media","323
001","10","3.100","50.0","10.0","10.0","10.0","10.0",".","10.0",".",".","",".",".","",".","","",".",".",".","."
"Israeli Politics and Society","341
001","11","3.071","18.2","9.1","9.1","18.2","9.1",".",".",".",".","",".",".","",".","","",".",".","36.4","."
"Topics in Modern Hebrew Lit","401
001","1","***","","","","","","","","","","",".",".","",".","","",".",".",".","."
"Modern Jewish Thought","423
001","5","***","","","","","","","","","","",".",".","",".","","",".",".",".","."
"Intmed Topics in Jewish Lit","430
002","37","3.973","97.3",".","2.7",".",".",".",".",".",".","",".",".","",".","","",".",".",".","."
"Anti-Semitism-European Culture","518
001","3","***","","","","","","","","","","",".",".","",".","","",".",".",".","."
"Adv Topics: Jewish Philos&Arts","632
001","4","***","","","","","","","","","","",".",".","",".","","",".",".",".","."
"510
JEWISH","Dept. Total","127","3.611","55.1","18.9","11.0","3.9","1.6","0.8","0.8","2.4","",".",".","",".","",".","",".","2.4","3.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","16","3.510","43.8","18.8","31.3","6.3",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","39","3.710","61.5","23.1","12.8","2.6",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","33","3.495","60.6","15.2","9.1","6.1","6.1","3.0",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","29","3.663","65.5","24.1","3.4","3.4",".",".","3.4",".","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","117","3.611","59.8","20.5","12.0","4.3","1.7","0.9","0.9",".","",".",".","",".","",".","",".",".",".","."
"Special","","10","",".",".",".",".",".",".",".","30.0","",".",".","",".","",".","",".","30.0","40.0","."
"","Dept. Total","127","3.611","55.1","18.9","11.0","3.9","1.6","0.8","0.8","2.4","",".",".","",".","",".","",".","2.4","3.1","."
