"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"899","160","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","162","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","163","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","164","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","165","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","166","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","168","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","170","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"899","172","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","174","","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"899","180","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator Research","Course Total","","97","",".",".",".",".",".",".",".","97.9",".",".",".",".",".",".","2.1","."
"900","001","","37","4.000","97.3",".",".",".",".",".",".",".",".",".",".",".","2.7",".",".","."
"900","002","","46","4.000","97.8",".",".",".",".",".",".",".",".",".",".",".",".","2.2",".","."
"Adv Seminar - Computer Science","Course Total","","83","4.000","97.6",".",".",".",".",".",".",".",".",".",".",".","1.2","1.2",".","."
"Computn&Informatcs in Biol&Med
915","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","085","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","086","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","090","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","101","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","112","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","127","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","128","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","129","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","134","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","138","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","140","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","142","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","144","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","145","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","152","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","153","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","155","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"February 06, 2024","","","","","","","","","","","","","","","","","","","Page 227 of 469",""
