"ART DEPARTMENT","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","","","",""
"","999
018","12","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
019","9","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
022","3","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
032","6","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
042","12","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
050","4","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
059","3","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
061","3","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
078","5","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
080","13","4.000","100.0",".",".",".",".",".",".",".",".","",".",".","",".","",".",".",".","."
"","999
091","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Independent Study","Course Total","151","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"168
ART","Dept. Total","2536","3.878","87.4","6.9","2.5","1.1","0.8","0.3","0.4","0.3","",".",".","",".","",".","0.2","0.1","0.0","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"168
ART","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","302","3.844","85.4","7.0","3.6","1.7","1.3","0.3","0.3",".","",".",".","",".","",".","0.3",".",".","."
"Sophomore","","544","3.845","86.9","5.0","3.3","2.0","1.1","0.2","0.9",".","",".",".","",".","",".","0.4","0.2",".","."
"Junior","","560","3.886","87.5","7.7","2.3","0.7","1.1","0.2","0.4",".","",".",".","",".","",".","0.2",".",".","."
"Senior","","794","3.887","86.1","9.3","2.3","1.1","0.5","0.4","0.1",".","",".",".","",".","",".",".","0.1",".","."
"Undergraduates","","2200","3.872","86.6","7.5","2.7","1.3","0.9","0.3","0.4",".","",".",".","",".","",".","0.2","0.1",".","."
"Special","","32","3.881","65.6","3.1",".",".","3.1",".",".","25.0","",".",".","",".","",".",".",".","3.1","."
"Graduate","","303","3.954","95.7","2.6","1.0",".",".","0.3",".",".","",".",".","",".","",".","0.3",".",".","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","2536","3.878","87.4","6.9","2.5","1.1","0.8","0.3","0.4","0.3","",".",".","",".","",".","0.2","0.1","0.0","."
