"TERM : 1242","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2023-2024","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION ARTS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","","",""
"250
COM ARTS","Dept. Total","3809","3.474","42.6","26.9","13.3","5.4","3.4","1.2","1.2","3.2","0.1","2.3","",".","0.0","0.4","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"250
COM ARTS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","980","3.492","44.3","31.4","13.6","5.5","2.8","1.3","1.0",".",".",".","",".",".","0.1",".",".","."
"Sophomore","","721","3.441","44.8","27.2","16.2","3.9","4.3","1.0","2.2",".",".",".","",".",".","0.4",".",".","."
"Junior","","848","3.446","41.9","30.4","13.4","7.3","3.7","1.2","1.3","0.1","0.1","0.2","",".",".","0.4",".",".","."
"Senior","","1015","3.454","40.2","25.0","13.9","5.8","3.7","1.6","0.8",".",".","8.4","",".","0.1","0.3","0.2",".","."
"Undergraduates","","3564","3.460","42.6","28.5","14.2","5.7","3.6","1.3","1.3","0.0","0.0","2.4","",".","0.0","0.3","0.1",".","."
"Special","","40","3.364","10.0","10.0",".","5.0","2.5",".",".","62.5",".",".","",".",".",".",".","10.0","."
"Graduate","","205","3.974","47.8","1.5","0.5",".",".",".",".","46.3","1.0",".","",".",".","2.9",".",".","."
"","Dept. Total","3809","3.474","42.6","26.9","13.3","5.4","3.4","1.2","1.2","3.2","0.1","2.3","",".","0.0","0.4","0.1","0.1","."
