"","990
035","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
036","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
040","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Individual Research","Course Total","9","",".",".",".",".",".",".",".","77.8","",".",".","",".","11.1","11.1",".",".","."
"400
FRENCH","Dept. Total","846","3.741","71.3","14.8","7.2","2.0","1.3","0.7","0.6","1.7","",".",".","",".","0.1","0.4",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"400
FRENCH","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","174","3.707","74.7","10.9","8.6","1.1","2.3","0.6","1.7",".","",".",".","",".",".",".",".",".","."
"Sophomore","","233","3.781","74.7","14.2","7.3","1.7","0.9","0.9",".",".","",".",".","",".",".","0.4",".",".","."
"Junior","","200","3.720","70.5","17.0","7.5","1.5","1.0","1.5","0.5",".","",".",".","",".",".","0.5",".",".","."
"Senior","","182","3.717","68.7","18.1","6.6","4.4","1.6",".","0.5",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","789","3.734","72.2","15.1","7.5","2.2","1.4","0.8","0.6",".","",".",".","",".",".","0.3",".",".","."
"Special","","14","3.844","42.9","21.4",".",".",".",".",".","35.7","",".",".","",".",".",".",".",".","."
"Graduate","","41","3.872","61.0","7.3","4.9",".",".",".",".","22.0","",".",".","",".","2.4","2.4",".",".","."
"Prof Yr 2","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 4","","1","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"","Dept. Total","846","3.741","71.3","14.8","7.2","2.0","1.3","0.7","0.6","1.7","",".",".","",".","0.1","0.4",".",".","."
