"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"Intro to Computer Networks
640","001","","90","3.303","34.4","23.3","20.0","10.0","11.1",".",".",".",".",".",".",".",".","1.1",".","."
"Intro to Information Security
642","001","","34","3.750","73.5",".","17.6",".","2.9",".",".",".",".",".",".",".","2.9","2.9",".","."
"681","005","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","012","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","029","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"681","125","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","131","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","139","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","148","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","152","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","163","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","165","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","178","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","183","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","16","",".",".",".",".",".",".",".",".",".",".",".","93.8",".",".","6.3","."
"682","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","165","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","2","***","","","","","","","","","","","","","","","",""
"699","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","082","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","090","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","091","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","101","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","111","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","142","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","147","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","148","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","152","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","158","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","162","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","163","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","164","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","165","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","170","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","49","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"702","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
