"EDU","","","","","","","","","","","","","","","","","","",""
"EDUCATIONAL POLICY STUDIES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"310
ED POL","","","","","","","","","","","","","","","","","","",""
"Dept. Total
310
ED POL","1447","3.871","82.2","8.6","2.9","0.8","0.9","0.5","0.2","1.9","0.1","0.9","",".","0.1","0.8",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"310
ED POL","","","","","","","","","","","","","","","","","","",""
"Freshmen","128","3.827","84.4","7.0","3.9","0.8","1.6","0.8","0.8",".",".",".","",".",".","0.8",".",".","."
"Sophomore","377","3.843","80.9","11.9","3.2","1.9","1.3",".","0.3",".",".",".","",".",".","0.5",".",".","."
"Junior","391","3.894","87.2","7.4","3.1","0.3","0.5","0.8",".",".",".",".","",".",".","0.8",".",".","."
"Senior","415","3.874","85.5","8.7","3.1","0.5","1.0","0.5","0.2",".",".",".","",".",".","0.2",".","0.2","."
"Undergraduates","1311","3.866","84.6","9.1","3.2","0.8","1.0","0.5","0.2",".",".",".","",".",".","0.5",".","0.1","."
"Special","14","3.909","64.3","14.3",".",".",".",".",".","14.3",".",".","",".",".","7.1",".",".","."
"Graduate","122","3.940","59.0","2.5",".",".",".","0.8",".","21.3","0.8","10.7","",".","1.6","3.3",".",".","."
"Dept. Total","1447","3.871","82.2","8.6","2.9","0.8","0.9","0.5","0.2","1.9","0.1","0.9","",".","0.1","0.8",".","0.1","."
